NT,0+67+68+72+77+78+79+80+81+82+83+84+85+87
NT057112,72
NT057113,72
NT057114,72
NT057115,72
NT057116,72
NT057117,72
NT057118,72
NT057119,72
NT058110,72
NT058111,72
NT058112,72
NT058113,72
NT058114,72
NT058115,72
NT058116,72
NT058117,72
NT058118,72
NT058119,72
NT059110,72
NT059111,72
NT059112,72
NT059113,72
NT059114,72
NT059115,72
NT059116,72
NT059117,72
NT059118,72
NT059119,72
NT01L,72+77+78
NT0512,72+77
NT053120,72+77
NT053121,72+77
NT053122,72+77
NT054120,72
NT054121,72
NT054122,72+77
NT054123,72+77
NT054124,72+77
NT054125,72+77
NT055120,72
NT055121,72
NT055122,72
NT055123,72
NT055124,72
NT055125,72+77
NT055126,72+77
NT055127,72+77
NT055128,72+77
NT056120,72
NT056121,72
NT056122,72
NT056123,72
NT056124,72
NT056125,72
NT056126,72
NT056127,72
NT056128,72+77
NT056129,72+77
NT057120,72
NT057121,72
NT057122,72
NT057123,72
NT057124,72
NT057125,72
NT057126,72
NT057127,72
NT057128,72
NT057129,72
NT058120,72
NT058121,72
NT058122,72
NT058123,72
NT058124,72
NT058125,72
NT058126,72
NT058127,72
NT058128,72
NT058129,72
NT059120,72
NT059121,72
NT059122,72
NT059123,72
NT059124,72
NT059125,72
NT059126,72
NT059127,72
NT059128,72
NT059129,72
NT0513,72+77+78
NT056130,72+77
NT056131,72+77
NT057130,72
NT057131,72+77
NT057132,72+77+78
NT058130,72
NT058131,72
NT058132,72+77+78
NT059130,72
NT059131,72
NT059132,72+78
NT059133,72+78
NT01Q,72
NT01R,72+78
NT0612,72
NT0613,72+78
NT060130,72
NT060131,72
NT060132,72
NT060133,72+78
NT060134,72+78
NT061130,72
NT061131,72
NT061132,72
NT061133,72
NT061134,72+78
NT062130,72
NT062131,72
NT062132,72
NT062133,72
NT062134,72+78
NT063130,72
NT063131,72
NT063132,72
NT063133,72
NT063134,72+78
NT063135,72+78
NT064130,72
NT064131,72
NT064132,72
NT064133,72
NT064134,72
NT064135,72+78
NT064136,72+78
NT065130,72
NT065131,72
NT065132,72
NT065133,72
NT065134,72
NT065135,72+78
NT065136,72+78
NT066130,72
NT066131,72
NT066132,72
NT066133,72
NT066134,72+78
NT066135,72+78
NT067130,72
NT067131,72+78
NT067132,72+78
NT067133,72+78
NT067134,72+78
NT068130,72
NT068131,72+78
NT069130,72
NT069131,72+78
NT069132,72+78
NT0712,72
NT0713,72+78
NT070130,72
NT070131,72
NT070132,72+78
NT070133,72+78
NT070134,72+78
NT071130,72
NT071131,72
NT071132,72
NT071133,72+78
NT072130,72
NT072131,72
NT072132,72
NT072133,72+78
NT073130,72
NT073131,72
NT073132,72
NT073133,72+78
NT074130,72
NT074131,72
NT074132,72
NT074133,72+78
NT074134,72+78
NT075130,72
NT075131,72
NT075132,72
NT075133,72
NT075134,72+78
NT076130,72
NT076131,72
NT076132,72
NT076133,72
NT076134,72+78
NT077130,72
NT077131,72
NT077132,72
NT077133,72
NT077134,72+78
NT077135,72+78
NT078130,72
NT078131,72
NT078132,72
NT078133,72
NT078134,72
NT078135,72+78
NT079130,72
NT079131,72
NT079132,72
NT079133,72
NT079134,72
NT079135,72+78
NT079136,72+78
NT01V,72
NT01W,72+78
NT0812,72
NT0813,72+78
NT080130,72
NT080131,72
NT080132,72
NT080133,72
NT080134,72
NT080135,72
NT080136,72+78
NT081130,72
NT081131,72
NT081132,72
NT081133,72
NT081134,72
NT081135,72
NT081136,72+78
NT081137,72+78
NT082130,72
NT082131,72
NT082132,72
NT082133,72
NT082134,72
NT082135,72
NT082136,72
NT082137,72+78
NT082138,72+78
NT083130,72
NT083131,72
NT083132,72
NT083133,72
NT083134,72
NT083135,72
NT083136,72
NT083137,72
NT083138,72+78
NT084130,72
NT084131,72
NT084132,72
NT084133,72
NT084134,72
NT084135,72
NT084136,72
NT084137,72
NT084138,72+78
NT085130,72
NT085131,72
NT085132,72
NT085133,72
NT085134,72
NT085135,72
NT085136,72
NT085137,72+78
NT085138,72+78
NT086130,72
NT086131,72
NT086132,72
NT086133,72
NT086134,72
NT086135,72
NT086136,72
NT086137,72+78
NT087130,72
NT087131,72
NT087132,72
NT087133,72
NT087134,72
NT087135,72
NT087136,72
NT087137,72+78
NT088130,72
NT088131,72
NT088132,72
NT088133,72
NT088134,72
NT088135,72
NT088136,72
NT088137,72+78
NT089130,72
NT089131,72
NT089132,72
NT089133,72
NT089134,72
NT089135,72
NT089136,72
NT089137,72+78
NT0912,72
NT0913,72+78
NT090130,72
NT090131,72
NT090132,72
NT090133,72
NT090134,72
NT090135,72
NT090136,72
NT090137,72+78
NT091130,72
NT091131,72
NT091132,72
NT091133,72
NT091134,72
NT091135,72
NT091136,72
NT091137,72+78
NT091138,72+78
NT092130,72
NT092131,72
NT092132,72
NT092133,72
NT092134,72
NT092135,72
NT092136,72
NT092137,72+78
NT092138,72+78
NT093130,72
NT093131,72
NT093132,72
NT093133,72
NT093134,72
NT093135,72
NT093136,72
NT093137,72
NT093138,72+78
NT094130,72
NT094131,72
NT094132,72
NT094133,72
NT094134,72
NT094135,72
NT094136,72
NT094137,72
NT094138,72+78
NT095130,72
NT095131,72
NT095132,72
NT095133,72
NT095134,72
NT095135,72
NT095136,72
NT095137,72
NT095138,72+78
NT095139,72+78
NT096130,72
NT096131,72
NT096132,72
NT096133,72
NT096134,72
NT096135,72
NT096136,72
NT096137,72
NT096138,72
NT096139,72+78
NT097130,72
NT097131,72
NT097132,72
NT097133,72
NT097134,72
NT097135,72
NT097136,72
NT097137,72
NT097138,72
NT097139,72
NT098130,72
NT098131,72
NT098132,72
NT098133,72
NT098134,72
NT098135,72
NT098136,72
NT098137,72
NT098138,72
NT098139,72
NT099130,72
NT099131,72
NT099132,72
NT099133,72
NT099134,72
NT099135,72
NT099136,72
NT099137,72
NT099138,72
NT099139,72
NT01X,72+78
NT0914,72+78
NT096140,72+78
NT096141,72+78
NT096142,72+78
NT097140,72
NT097141,72
NT097142,72+78
NT097143,72+78
NT098140,72
NT098141,72
NT098142,72
NT098143,72+78
NT099140,72
NT099141,72
NT099142,72
NT099143,72+78
NT10,72+79
NT10SW,72
NT10NW,72
NT10SE,72
NT10NE,72+79
NT10A,72
NT10B,72
NT10C,72
NT10D,72
NT10E,72
NT10F,72
NT10G,72
NT10H,72
NT10I,72
NT10J,72
NT10K,72
NT10L,72
NT10M,72
NT10N,72
NT10P,72
NT10Q,72
NT10R,72
NT10S,72
NT10T,72+79
NT1606,72+79
NT160060,72
NT160061,72
NT160062,72
NT160063,72
NT160064,72
NT160065,72
NT160066,72
NT160067,72
NT160068,72
NT160069,72
NT161060,72
NT161061,72
NT161062,72
NT161063,72
NT161064,72
NT161065,72
NT161066,72
NT161067,72
NT161068,72
NT161069,72
NT162060,72
NT162061,72
NT162062,72
NT162063,72
NT162064,72
NT162065,72
NT162066,72
NT162067,72
NT162068,72
NT162069,72
NT163060,72
NT163061,72
NT163062,72
NT163063,72
NT163064,72
NT163065,72
NT163066,72
NT163067,72
NT163068,72
NT163069,72+79
NT164060,72
NT164061,72
NT164062,72
NT164063,72
NT164064,72
NT164065,72
NT164066,72
NT164067,72
NT164068,72+79
NT164069,72+79
NT165060,72
NT165061,72
NT165062,72
NT165063,72
NT165064,72
NT165065,72
NT165066,72
NT165067,72
NT165068,72+79
NT166060,72
NT166061,72
NT166062,72
NT166063,72
NT166064,72
NT166065,72
NT166066,72
NT166067,72+79
NT166068,72+79
NT167060,72
NT167061,72
NT167062,72
NT167063,72
NT167064,72
NT167065,72
NT167066,72+79
NT167067,72+79
NT168060,72
NT168061,72
NT168062,72
NT168063,72
NT168064,72
NT168065,72
NT168066,72+79
NT169060,72
NT169061,72
NT169062,72
NT169063,72
NT169064,72
NT169065,72+79
NT169066,72+79
NT1607,72+79
NT160070,72
NT160071,72
NT160072,72
NT160073,72
NT160074,72
NT160075,72
NT160076,72
NT160077,72
NT160078,72
NT160079,72
NT161070,72
NT161071,72
NT161072,72
NT161073,72
NT161074,72
NT161075,72
NT161076,72
NT161077,72
NT161078,72
NT161079,72
NT162070,72
NT162071,72
NT162072,72
NT162073,72
NT162074,72
NT162075,72
NT162076,72
NT162077,72
NT162078,72
NT162079,72
NT163070,72+79
NT163071,72
NT163072,72
NT163073,72
NT163074,72
NT163075,72
NT163076,72
NT163077,72
NT163078,72
NT163079,72
NT164070,72+79
NT164071,72+79
NT164072,72
NT164073,72
NT164074,72
NT164075,72
NT164076,72
NT164077,72
NT164078,72
NT164079,72
NT165071,72+79
NT165072,72+79
NT165073,72
NT165074,72
NT165075,72
NT165076,72
NT165077,72
NT165078,72
NT165079,72
NT166072,72+79
NT166073,72+79
NT166074,72
NT166075,72
NT166076,72
NT166077,72
NT166078,72
NT166079,72
NT167073,72+79
NT167074,72+79
NT167075,72
NT167076,72
NT167077,72
NT167078,72
NT167079,72
NT168074,72+79
NT168075,72+79
NT168076,72+79
NT168077,72+79
NT168078,72+79
NT168079,72+79
NT169079,72+79
NT1706,72+79
NT170060,72
NT170061,72
NT170062,72
NT170063,72
NT170064,72+79
NT170065,72+79
NT171060,72
NT171061,72
NT171062,72
NT171063,72+79
NT171064,72+79
NT172060,72
NT172061,72
NT172062,72+79
NT172063,72+79
NT173060,72
NT173061,72+79
NT173062,72+79
NT174060,72
NT174061,72+79
NT175060,72
NT175061,72+79
NT176060,72
NT176061,72+79
NT177060,72
NT177061,72+79
NT178060,72
NT178061,72+79
NT179060,72
NT179061,72+79
NT10U,72+79
NT1608,72+79
NT160080,72
NT160081,72
NT160082,72
NT160083,72
NT160084,72
NT160085,72
NT160086,72
NT160087,72
NT160088,72
NT160089,72
NT161080,72
NT161081,72
NT161082,72
NT161083,72
NT161084,72
NT161085,72
NT161086,72
NT161087,72
NT161088,72
NT161089,72
NT162080,72
NT162081,72
NT162082,72
NT162083,72
NT162084,72
NT162085,72
NT162086,72
NT162087,72
NT162088,72
NT162089,72
NT163080,72
NT163081,72
NT163082,72
NT163083,72
NT163084,72
NT163085,72
NT163086,72
NT163087,72
NT163088,72
NT163089,72
NT164080,72
NT164081,72
NT164082,72
NT164083,72
NT164084,72
NT164085,72
NT164086,72
NT164087,72
NT164088,72
NT164089,72
NT165080,72
NT165081,72
NT165082,72
NT165083,72
NT165084,72
NT165085,72
NT165086,72
NT165087,72
NT165088,72
NT165089,72
NT166080,72
NT166081,72
NT166082,72
NT166083,72+79
NT166084,72+79
NT166085,72+79
NT166086,72+79
NT166087,72
NT166088,72
NT166089,72
NT167080,72
NT167081,72
NT167082,72
NT167083,72+79
NT167086,72+79
NT167087,72+79
NT167088,72+79
NT167089,72+79
NT168080,72
NT168081,72
NT168082,72+79
NT168083,72+79
NT168089,72+79
NT169080,72+79
NT169081,72+79
NT169082,72+79
NT169089,72+79
NT1609,72
NT1708,72+79
NT170089,72+79
NT171089,72+79
NT172089,72+79
NT173089,72+79
NT1709,72+79
NT170090,72
NT170091,72
NT170092,72
NT170093,72
NT170094,72
NT170095,72
NT170096,72
NT170097,72
NT170098,72
NT170099,72+79
NT171090,72+79
NT171091,72
NT171092,72
NT171093,72
NT171094,72
NT171095,72
NT171096,72
NT171097,72+79
NT171098,72+79
NT171099,72+79
NT172090,72
NT172091,72
NT172092,72
NT172093,72
NT172094,72
NT172095,72+79
NT172096,72+79
NT172097,72+79
NT173090,72+79
NT173091,72
NT173092,72+79
NT173093,72+79
NT173094,72+79
NT173095,72+79
NT174090,72+79
NT174091,72+79
NT174092,72+79
NT10V,72
NT10W,72
NT10X,72
NT10Y,72+79
NT1806,72+79
NT180060,72
NT180061,72+79
NT181060,72
NT181061,72+79
NT182060,72
NT182061,72+79
NT182062,72+79
NT183060,72
NT183061,72
NT183062,72+79
NT184060,72
NT184061,72
NT184062,72+79
NT184063,72+79
NT185060,72
NT185061,72
NT185062,72
NT185063,72+79
NT185064,72+79
NT186060,72
NT186061,72
NT186062,72
NT186063,72
NT186064,72+79
NT186065,72+79
NT186066,72+79
NT187060,72
NT187061,72
NT187062,72
NT187063,72
NT187064,72
NT187065,72
NT187066,72+79
NT187067,72+79
NT187068,72+79
NT188060,72
NT188061,72
NT188062,72
NT188063,72
NT188064,72
NT188065,72
NT188066,72
NT188067,72
NT188068,72+79
NT188069,72+79
NT189060,72
NT189061,72
NT189062,72
NT189063,72
NT189064,72
NT189065,72
NT189066,72
NT189067,72
NT189068,72
NT189069,72+79
NT1906,72+79
NT190060,72
NT190061,72
NT190062,72
NT190063,72
NT190064,72
NT190065,72
NT190066,72
NT190067,72
NT190068,72
NT190069,72+79
NT191060,72
NT191061,72
NT191062,72
NT191063,72
NT191064,72
NT191065,72
NT191066,72
NT191067,72
NT191068,72
NT191069,72
NT192060,72
NT192061,72
NT192062,72
NT192063,72
NT192064,72
NT192065,72
NT192066,72
NT192067,72
NT192068,72
NT192069,72
NT193060,72
NT193061,72
NT193062,72
NT193063,72
NT193064,72
NT193065,72
NT193066,72
NT193067,72
NT193068,72
NT193069,72
NT194060,72
NT194061,72
NT194062,72
NT194063,72
NT194064,72
NT194065,72
NT194066,72
NT194067,72
NT194068,72
NT194069,72
NT195060,72
NT195061,72
NT195062,72
NT195063,72
NT195064,72
NT195065,72
NT195066,72
NT195067,72
NT195068,72
NT195069,72
NT196060,72
NT196061,72
NT196062,72
NT196063,72
NT196064,72
NT196065,72
NT196066,72
NT196067,72
NT196068,72
NT196069,72
NT197060,72
NT197061,72
NT197062,72
NT197063,72
NT197064,72
NT197065,72
NT197066,72
NT197067,72
NT197068,72
NT197069,72
NT198060,72
NT198061,72
NT198062,72
NT198063,72
NT198064,72
NT198065,72
NT198066,72
NT198067,72
NT198068,72
NT198069,72
NT199060,72
NT199061,72
NT199062,72
NT199063,72
NT199064,72
NT199065,72
NT199066,72
NT199067,72
NT199068,72
NT199069,72
NT1907,72+79
NT190070,72+79
NT191070,72+79
NT191071,72+79
NT192070,72
NT192071,72+79
NT193070,72
NT193071,72+79
NT193072,72+79
NT194070,72
NT194071,72
NT194072,72+79
NT194073,72+79
NT195070,72
NT195071,72
NT195072,72
NT195073,72+79
NT196070,72
NT196071,72
NT196072,72
NT196073,72+79
NT196074,72+79
NT197070,72
NT197071,72
NT197072,72
NT197073,72
NT197074,72+79
NT197075,72+79
NT197078,72+79
NT197079,72+79
NT198070,72
NT198071,72
NT198072,72
NT198073,72
NT198074,72
NT198075,72+79
NT198076,72+79
NT198077,72+79
NT198078,72+79
NT198079,72
NT199070,72
NT199071,72
NT199072,72
NT199073,72
NT199074,72
NT199075,72
