NT,0+67+68+72+77+78+79+80+81+82+83+84+85+87
NT020565,83
NT020566,83
NT020567,83
NT020568,83
NT020569,83
NT021560,77+83
NT021561,77+83
NT021562,83
NT021563,83
NT021564,83
NT021565,83
NT021566,83
NT021567,83
NT021568,83
NT021569,83
NT022560,77+83
NT022561,83
NT022562,83
NT022563,83
NT022564,83
NT022565,83
NT022566,83
NT022567,83
NT022568,83
NT022569,83
NT023560,77+83
NT023561,83
NT023562,83
NT023563,83
NT023564,83
NT023565,83
NT023566,83
NT023567,83
NT023568,83
NT023569,83
NT024560,83
NT024561,83
NT024562,83
NT024563,83
NT024564,83
NT024565,83
NT024566,83
NT024567,83
NT024568,83
NT024569,83
NT025560,83
NT025561,83
NT025562,83
NT025563,83
NT025564,83
NT025565,83
NT025566,83
NT025567,83
NT025568,83
NT025569,83
NT026560,83
NT026561,83
NT026562,83
NT026563,83
NT026564,83
NT026565,83
NT026566,83
NT026567,83
NT026568,83
NT026569,83
NT027560,77+83
NT027561,83
NT027562,83
NT027563,83
NT027564,83
NT027565,83
NT027566,83
NT027567,83
NT027568,83
NT027569,83
NT028560,77+83
NT028561,77+83
NT028562,83
NT028563,83
NT028564,83
NT028565,83
NT028566,83
NT028567,83
NT028568,83
NT028569,83
NT029561,77+83
NT029562,77+83
NT029563,83
NT029564,83
NT029565,83
NT029566,83
NT029567,83
NT029568,83
NT029569,83
NT0257,83
NT0356,77+83
NT030562,77+83
NT030563,77+83
NT030564,83
NT030565,83
NT030566,83
NT030567,83
NT030568,83
NT030569,83
NT031562,77+83
NT031563,77+83
NT031564,83
NT031565,83
NT031566,83
NT031567,83
NT031568,83
NT031569,83
NT032562,77+83
NT032563,83
NT032564,83
NT032565,83
NT032566,83
NT032567,83
NT032568,83
NT032569,83
NT033561,77+83
NT033562,77+83
NT033563,83
NT033564,83
NT033565,83
NT033566,83
NT033567,83
NT033568,83
NT033569,83
NT034560,77+83
NT034561,77+83
NT034562,83
NT034563,83
NT034564,83
NT034565,83
NT034566,83
NT034567,83
NT034568,83
NT034569,83
NT035560,77+83
NT035561,83
NT035562,83
NT035563,83
NT035564,83
NT035565,83
NT035566,83
NT035567,83
NT035568,83
NT035569,83
NT036560,83
NT036561,83
NT036562,83
NT036563,83
NT036564,83
NT036565,83
NT036566,83
NT036567,83
NT036568,83
NT036569,83
NT037560,83
NT037561,83
NT037562,83
NT037563,83
NT037564,83
NT037565,83
NT037566,83
NT037567,83
NT037568,83
NT037569,83
NT038560,83
NT038561,83
NT038562,83
NT038563,83
NT038564,83
NT038565,83
NT038566,83
NT038567,83
NT038568,83
NT038569,83
NT039560,83
NT039561,83
NT039562,83
NT039563,83
NT039564,83
NT039565,83
NT039566,83
NT039567,83
NT039568,83
NT039569,83
NT0357,83
NT05J,83
NT05M,77+83
NT0455,77+83
NT040555,77+83
NT040556,83
NT040557,83
NT040558,83
NT040559,83
NT041555,77+83
NT041556,83
NT041557,83
NT041558,83
NT041559,83
NT042554,77+83
NT042555,77+83
NT042556,83
NT042557,83
NT042558,83
NT042559,83
NT043554,77+83
NT043555,83
NT043556,83
NT043557,83
NT043558,83
NT043559,83
NT044553,77+83
NT044554,77+83
NT044555,83
NT044556,83
NT044557,83
NT044558,83
NT044559,83
NT045553,77+83
NT045554,83
NT045555,83
NT045556,83
NT045557,83
NT045558,83
NT045559,83
NT046552,77+83
NT046553,77+83
NT046554,83
NT046555,83
NT046556,83
NT046557,83
NT046558,83
NT046559,83
NT047552,77+83
NT047553,83
NT047554,83
NT047555,83
NT047556,83
NT047557,83
NT047558,83
NT047559,83
NT048551,77+83
NT048552,77+83
NT048553,83
NT048554,83
NT048555,83
NT048556,83
NT048557,83
NT048558,83
NT048559,83
NT049551,77+83
NT049552,83
NT049553,83
NT049554,83
NT049555,83
NT049556,83
NT049557,83
NT049558,83
NT049559,83
NT0554,77+83
NT052549,77+83
NT053549,77+83
NT054548,77+83
NT054549,77+83
NT055548,77+83
NT055549,83
NT056548,77+83
NT056549,83
NT057547,77+83
NT057548,77+83
NT057549,83
NT058546,77+83
NT058547,77+83
NT058548,83
NT058549,83
NT059546,77+83
NT059547,77+83
NT059548,83
NT059549,83
NT0555,77+83
NT050550,77+83
NT050551,77+83
NT050552,83
NT050553,83
NT050554,83
NT050555,83
NT050556,83
NT050557,83
NT050558,83
NT050559,83
NT051550,77+83
NT051551,83
NT051552,83
NT051553,83
NT051554,83
NT051555,83
NT051556,83
NT051557,83
NT051558,83
NT051559,83
NT052550,77+83
NT052551,83
NT052552,83
NT052553,83
NT052554,83
NT052555,83
NT052556,83
NT052557,83
NT052558,83
NT052559,83
NT053550,83
NT053551,83
NT053552,83
NT053553,83
NT053554,83
NT053555,83
NT053556,83
NT053557,83
NT053558,83
NT053559,83
NT054550,83
NT054551,83
NT054552,83
NT054553,83
NT054554,83
NT054555,83
NT054556,83
NT054557,83
NT054558,83
NT054559,83
NT055550,83
NT055551,83
NT055552,83
NT055553,83
NT055554,83
NT055555,83
NT055556,83
NT055557,83
NT055558,83
NT055559,83
NT056550,83
NT056551,83
NT056552,83
NT056553,83
NT056554,83
NT056555,83
NT056556,83
NT056557,83
NT056558,83
NT056559,83
NT057550,83
NT057551,83
NT057552,83
NT057553,83
NT057554,83
NT057555,83
NT057556,83
NT057557,83
NT057558,83
NT057559,83
NT058550,83
NT058551,83
NT058552,83
NT058553,83
NT058554,83
NT058555,83
NT058556,83
NT058557,83
NT058558,83
NT058559,83
NT059550,83
NT059551,83
NT059552,83
NT059553,83
NT059554,83
NT059555,83
NT059556,83
NT059557,83
NT059558,83
NT059559,83
NT05N,83
NT05P,83
NT05S,77+78+83
NT0654,77+83
NT060546,77+83
NT060547,83
NT060548,83
NT060549,83
NT061546,77+83
NT061547,83
NT061548,83
NT061549,83
NT062545,77+83
NT062546,77+83
NT062547,83
NT062548,83
NT062549,83
NT063545,77+83
NT063546,83
NT063547,83
NT063548,83
NT063549,83
NT064544,77+83
NT064545,77+83
NT064546,83
NT064547,83
NT064548,83
NT064549,83
NT065544,77+83
NT065545,83
NT065546,83
NT065547,83
NT065548,83
NT065549,83
NT066544,77+83
NT066545,83
NT066546,83
NT066547,83
NT066548,83
NT066549,83
NT067543,77+83
NT067544,77+83
NT067545,83
NT067546,83
NT067547,83
NT067548,83
NT067549,83
NT068542,77+83
NT068543,77+83
NT068544,83
NT068545,83
NT068546,83
NT068547,83
NT068548,83
NT068549,83
NT069542,77+83
NT069543,83
NT069544,83
NT069545,83
NT069546,83
NT069547,83
NT069548,83
NT069549,83
NT0655,83
NT0754,77+78+83
NT070541,77+83
NT070542,77+83
NT070543,83
NT070544,83
NT070545,83
NT070546,83
NT070547,83
NT070548,83
NT070549,83
NT071541,77+83
NT071542,77+83
NT071543,83
NT071544,83
NT071545,83
NT071546,83
NT071547,83
NT071548,83
NT071549,83
NT072541,77+83
NT072542,77+83
NT072543,83
NT072544,83
NT072545,83
NT072546,83
NT072547,83
NT072548,83
NT072549,83
NT073540,77+83
NT073541,77+83
NT073542,83
NT073543,83
NT073544,83
NT073545,83
NT073546,83
NT073547,83
NT073548,83
NT073549,83
NT074540,77+83
NT074541,83
NT074542,83
NT074543,83
NT074544,83
NT074545,83
NT074546,83
NT074547,83
NT074548,83
NT074549,83
NT075540,77+83
NT075541,83
NT075542,83
NT075543,83
NT075544,83
NT075545,83
NT075546,83
NT075547,83
NT075548,83
NT075549,83
NT076540,77+83
NT076541,83
NT076542,83
NT076543,83
NT076544,83
NT076545,83
NT076546,83
NT076547,83
NT076548,83
NT076549,83
NT077540,77+78+83
NT077541,77+78+83
NT077542,83
NT077543,83
NT077544,83
NT077545,83
NT077546,83
NT077547,83
NT077548,83
NT077549,83
NT078541,78+83
NT078542,78+83
NT078543,78+83
NT078544,78+83
NT078545,83
NT078546,83
NT078547,83
NT078548,83
NT078549,83
NT079544,78+83
NT079545,83
NT079546,83
NT079547,83
NT079548,83
NT079549,83
NT0755,83
NT05T,83
NT05U,83
NT05X,78+83
NT0854,78+83
NT080544,78+83
NT080545,78+83
NT080546,83
NT080547,83
NT080548,83
NT080549,83
NT081545,78+83
NT081546,83
NT081547,83
NT081548,83
NT081549,83
NT082545,78+83
NT082546,78+83
NT082547,83
NT082548,83
NT082549,83
NT083546,78+83
NT083547,83
NT083548,83
NT083549,83
NT084546,78+83
NT084547,78+83
NT084548,83
NT084549,83
NT085547,78+83
NT085548,83
NT085549,83
NT086547,78+83
NT086548,78+83
NT086549,83
NT087548,78+83
NT087549,78+83
NT088549,78+83
NT089549,78+83
NT0855,78+83
NT080550,83
NT080551,83
NT080552,83
NT080553,83
NT080554,83
NT080555,83
NT080556,83
NT080557,83
NT080558,83
NT080559,83
NT081550,83
NT081551,83
NT081552,83
NT081553,83
NT081554,83
NT081555,83
NT081556,83
NT081557,83
NT081558,83
NT081559,83
NT082550,83
NT082551,83
NT082552,83
NT082553,83
NT082554,83
NT082555,83
NT082556,83
NT082557,83
NT082558,83
NT082559,83
NT083550,83
NT083551,83
NT083552,83
NT083553,83
NT083554,83
NT083555,83
NT083556,83
NT083557,83
NT083558,83
NT083559,83
NT084550,83
NT084551,83
NT084552,83
NT084553,83
NT084554,83
NT084555,83
NT084556,83
NT084557,83
NT084558,83
NT084559,83
NT085550,83
NT085551,83
NT085552,83
NT085553,83
NT085554,83
NT085555,83
NT085556,83
NT085557,83
NT085558,83
NT085559,83
NT086550,83
NT086551,83
NT086552,83
NT086553,83
NT086554,83
NT086555,83
NT086556,83
NT086557,83
NT086558,83
NT086559,83
NT087550,83
NT087551,83
NT087552,83
NT087553,83
NT087554,83
NT087555,83
NT087556,83
NT087557,83
NT087558,83
NT087559,83
NT088550,83
NT088551,83
NT088552,83
NT088553,83
NT088554,83
NT088555,83
NT088556,83
NT088557,83
NT088558,83
NT088559,83
NT089550,78+83
NT089551,83
NT089552,83
NT089553,83
NT089554,83
NT089555,83
NT089556,83
NT089557,83
NT089558,83
NT089559,83
NT0955,78+83
NT090550,78+83
NT090551,83
NT090552,83
NT090553,83
NT090554,83
NT090555,83
NT090556,83
NT090557,83
NT090558,83
NT090559,83
NT091550,78+83
NT091551,83
NT091552,83
NT091553,83
NT091554,83
NT091555,83
NT091556,83
NT091557,83
NT091558,83
NT091559,83
NT092550,78+83
NT092551,78+83
NT092552,78+83
NT092553,83
NT092554,83
NT092555,83
NT092556,83
NT092557,83
NT092558,83
NT092559,83
NT093552,78+83
NT093553,78+83
NT093554,83
NT093555,83
NT093556,83
NT093557,83
NT093558,83
NT093559,83
NT094553,78+83
NT094554,78+83
NT094555,83
NT094556,83
NT094557,83
NT094558,83
NT094559,83
NT095554,78+83
NT095555,78+83
NT095556,83
NT095557,83
NT095558,83
NT095559,83
NT096555,78+83
NT096556,83
NT096557,83
NT096558,83
NT096559,83
NT097555,78+83
NT097556,83
NT097557,83
NT097558,83
NT097559,83
NT098555,78+83
NT098556,78+83
NT098557,78+83
NT098558,78+83
NT098559,78+83
NT099559,78+83
NT05Y,78+83
NT0856,83
NT0857,83
NT0956,78+83
NT090560,83
NT090561,83
NT090562,83
NT090563,83
NT090564,83
NT090565,83
NT090566,83
NT090567,83
NT090568,83
NT090569,83
NT091560,83
NT091561,83
NT091562,83
NT091563,83
NT091564,83
NT091565,83
NT091566,83
NT091567,83
NT091568,83
NT091569,83
NT092560,83
NT092561,83
NT092562,83
NT092563,83
NT092564,83
NT092565,83
NT092566,83
NT092567,83
NT092568,83
NT092569,83
NT093560,83
NT093561,83
NT093562,83
NT093563,83
NT093564,83
NT093565,83
NT093566,83
NT093567,83
NT093568,83
NT093569,83
NT094560,83
NT094561,83
NT094562,83
NT094563,83
NT094564,83
NT094565,83
NT094566,83
NT094567,83
NT094568,83
NT094569,83
NT095560,83
NT095561,83
NT095562,78+83
NT095563,78+83
NT095564,78+83
NT095565,78+83
NT095566,78+83
NT095567,83
NT095568,83
NT095569,83
NT096560,83
NT096561,78+83
NT096562,78+83
NT096566,78+83
NT096567,78+83
NT096568,83
NT096569,83
NT097560,78+83
NT097561,78+83
NT097567,78+83
NT097568,78+83
NT097569,78+83
NT098560,78+83
NT099560,78+83
NT0957,78+83
NT090570,83
NT090571,83
NT090572,83
NT090573,83
NT090574,83
NT090575,83
NT090576,83
NT090577,83
NT090578,83
NT090579,83
NT091570,83
NT091571,83
NT091572,83
NT091573,83
NT091574,83
NT091575,83
NT091576,83
NT091577,83
NT091578,83
NT091579,83
NT092570,83
NT092571,83
NT092572,83
NT092573,83
NT092574,83
NT092575,83
NT092576,83
NT092577,83
NT092578,83
NT092579,83
NT093570,83
NT093571,83
NT093572,83
NT093573,83
NT093574,83
NT093575,83
NT093576,83
NT093577,83
NT093578,83
NT093579,83
NT094570,83
NT094571,83
NT094572,83
NT094573,83
NT094574,83
NT094575,83
NT094576,83
NT094577,83
NT094578,83
NT094579,83
NT095570,83
NT095571,83
NT095572,83
NT095573,83
NT095574,83
NT095575,83
NT095576,83
NT095577,83
NT095578,83
NT095579,83
NT096570,83
NT096571,83
NT096572,83
NT096573,83
NT096574,83
NT096575,83
NT096576,83
NT096577,83
NT096578,83
NT096579,83
NT097570,78+83
NT097571,83
NT097572,83
NT097573,83
NT097574,83
NT097575,83
NT097576,83
NT097577,83
NT097578,83
NT097579,83
NT098570,78+83
NT098571,78+83
NT098572,78+83
NT098573,78+83
NT098574,83
NT098575,83
NT098576,83
NT098577,83
NT098578,83
NT098579,83
NT099573,78+83
NT099574,78+83
NT099575,83
NT099576,83
NT099577,83
NT099578,83
NT099579,83
NT05Z,83
NT06,83+84
NT06SW,83+84
NT06NW,83+84
NT06SE,83
NT06NE,83+84
NT06A,83
NT06B,83+84
NT0062,83
NT0063,83+84
NT000630,83+84
NT000631,83+84
NT001630,83
NT001631,83+84
NT002630,83
NT002631,83+84
NT002632,83+84
NT003630,83
NT003631,83+84
NT003632,83+84
NT004630,83
NT004631,83
NT004632,83+84
NT005630,83
NT005631,83
NT005632,83+84
NT006630,83
NT006631,83
NT006632,83+84
NT006633,83+84
NT007630,83
NT007631,83
NT007632,83
NT007633,83+84
NT008630,83
NT008631,83
NT008632,83
NT008633,83+84
NT008634,83+84
NT009630,83
NT009631,83
NT009632,83
NT009633,83
NT009634,83+84
NT0162,83
NT0163,83+84
NT010630,83
NT010631,83
NT010632,83
NT010633,83
NT010634,83+84
NT010635,83+84
NT010636,83+84
NT011630,83
NT011631,83
NT011632,83
NT011633,83
NT011634,83
NT011635,83
NT011636,83+84
NT012630,83
NT012631,83
NT012632,83
NT012633,83
NT012634,83
NT012635,83
NT012636,83+84
NT012637,83+84
NT013630,83
NT013631,83
NT013632,83
NT013633,83
NT013634,83
NT013635,83
NT013636,83
NT013637,83+84
NT013638,83+84
NT013639,83+84
NT014630,83
NT014631,83
NT014632,83
NT014633,83
NT014634,83
NT014635,83
NT014636,83
NT014637,83
NT014638,83
NT014639,83+84
NT015630,83
NT015631,83
NT015632,83
NT015633,83
NT015634,83
NT015635,83
NT015636,83
NT015637,83
NT015638,83
NT015639,83+84
NT016630,83
NT016631,83
NT016632,83
NT016633,83
NT016634,83
NT016635,83
NT016636,83
NT016637,83
NT016638,83
NT016639,83
NT017630,83
NT017631,83
NT017632,83
NT017633,83
NT017634,83
NT017635,83
NT017636,83
NT017637,83
NT017638,83
NT017639,83
NT018630,83
NT018631,83
NT018632,83
NT018633,83
NT018634,83
NT018635,83
NT018636,83
NT018637,83
NT018638,83
NT018639,83
NT019630,83
NT019631,83
NT019632,83
NT019633,83
NT019634,83
NT019635,83
NT019636,83
NT019637,83
NT019638,83
NT019639,83
NT06C,83+84
NT0164,83+84
NT015640,83+84
NT015646,83+84
NT015647,83+84
NT016640,83+84
NT016641,83+84
NT016642,83+84
NT016644,83+84
NT016645,83+84
NT016646,83+84
NT016647,83+84
NT016648,83+84
NT017640,83
NT017641,83
NT017642,83+84
NT017643,83+84
NT017644,83+84
NT017645,83+84
NT017646,83+84
NT017647,83+84
NT017648,83+84
NT017649,83+84
NT018640,83
NT018641,83
NT018642,83
NT018643,83
NT018644,83
NT018645,83
NT018646,83
NT018647,83
NT018648,83
NT018649,83
NT019640,83
NT019641,83
NT019642,83
NT019643,83
NT019644,83
NT019645,83
NT019646,83
NT019647,83
NT019648,83
NT019649,83
NT0165,83+84
NT015659,83+84
NT016650,83+84
NT016651,83+84
NT016652,83+84
NT016653,83+84
NT016654,83+84
NT016655,83+84
NT016656,83+84
NT016658,83+84
NT016659,83+84
NT017650,83+84
NT017651,83
NT017652,83
NT017653,83
NT017654,83
NT017655,83
NT017656,83+84
NT017657,83+84
NT017658,83+84
NT017659,83
NT018650,83
NT018651,83
NT018652,83
NT018653,83
NT018654,83
NT018655,83
NT018656,83
NT018657,83
NT018658,83
NT018659,83
NT019650,83
NT019651,83
NT019652,83
NT019653,83
NT019654,83
NT019655,83
NT019656,83
NT019657,83
NT019658,83
NT019659,83
NT06D,83+84
NT0166,83+84
NT015660,83+84
NT015661,83+84
NT016660,83+84
NT016661,83+84
NT017660,83+84
NT018660,83+84
NT018661,83+84
NT019660,83
NT019661,83+84
NT06F,83
NT06G,83
NT06H,83
NT06I,83+84
NT0266,83+84
NT020660,83
NT020661,83+84
NT020662,83+84
NT020663,83+84
NT021660,83
NT021661,83
NT021662,83
NT021663,83+84
NT021664,83+84
NT022660,83
NT022661,83
NT022662,83
NT022663,83+84
NT022664,83+84
NT023660,83
NT023661,83
NT023662,83
NT023663,83+84
NT023664,83+84
NT024660,83
NT024661,83
NT024662,83
NT024663,83
NT024664,83+84
NT024665,83+84
NT024666,83+84
NT025660,83
NT025661,83
NT025662,83
NT025663,83
NT025664,83+84
NT025665,83+84
NT025666,83+84
NT026660,83
NT026661,83
NT026662,83
NT026663,83
NT026664,83
NT026665,83
NT026666,83+84
NT027660,83
NT027661,83
NT027662,83
NT027663,83
NT027664,83
NT027665,83
NT027666,83+84
NT027667,83+84
NT028660,83
NT028661,83
NT028662,83
NT028663,83
NT028664,83
NT028665,83
NT028666,83
NT028667,83+84
NT029660,83
NT029661,83
NT029662,83
NT029663,83
NT029664,83
NT029665,83
NT029666,83
NT029667,83+84
NT029668,83+84
NT0366,83+84
NT030660,83
NT030661,83
NT030662,83
NT030663,83
NT030664,83
NT030665,83
NT030666,83
NT030667,83+84
NT030668,83+84
NT031660,83
NT031661,83
NT031662,83
NT031663,83
NT031664,83
NT031665,83
NT031666,83
NT031667,83+84
NT031668,83+84
NT032660,83
NT032661,83
NT032662,83
NT032663,83
NT032664,83
NT032665,83
NT032666,83
NT032667,83+84
NT032668,83+84
NT033660,83
NT033661,83
NT033662,83
NT033663,83
NT033664,83
NT033665,83
NT033666,83
NT033667,83+84
NT033668,83+84
NT034660,83
NT034661,83
NT034662,83
NT034663,83
NT034664,83
NT034665,83
NT034666,83
NT034667,83
NT034668,83+84
NT034669,83+84
NT035660,83
NT035661,83
NT035662,83
NT035663,83
NT035664,83
NT035665,83
NT035666,83
NT035667,83
NT035668,83+84
NT035669,83+84
NT036660,83
NT036661,83
NT036662,83
NT036663,83
NT036664,83
NT036665,83
NT036666,83
NT036667,83+84
NT036668,83+84
NT037660,83
NT037661,83
NT037662,83
NT037663,83
NT037664,83
NT037665,83
NT037666,83
NT037667,83+84
NT038660,83
NT038661,83
NT038662,83
NT038663,83
NT038664,83
NT038665,83
NT038666,83
NT038667,83+84
NT038668,83+84
NT039660,83
NT039661,83
NT039662,83
NT039663,83
NT039664,83
NT039665,83
NT039666,83
NT039667,83
NT039668,83+84
NT06K,83
NT06L,83
NT06M,83
NT06N,83+84
NT0466,83+84
NT040660,83
NT040661,83
NT040662,83
NT040663,83
NT040664,83
NT040665,83
NT040666,83
NT040667,83+84
NT040668,83+84
NT041660,83
NT041661,83
NT041662,83
NT041663,83
NT041664,83
NT041665,83
NT041666,83
NT041667,83+84
NT042660,83
NT042661,83
NT042662,83
NT042663,83
NT042664,83
NT042665,83
NT042666,83
NT042667,83+84
NT043660,83
NT043661,83
NT043662,83
NT043663,83
NT043664,83
NT043665,83
NT043666,83
NT043667,83+84
NT043668,83+84
NT044660,83
NT044661,83
NT044662,83
NT044663,83
NT044664,83
NT044665,83
NT044666,83
NT044667,83
NT044668,83+84
NT044669,83+84
NT045660,83
NT045661,83
NT045662,83
NT045663,83
NT045664,83
NT045665,83
NT045666,83
NT045667,83
NT045668,83
NT045669,83+84
NT046660,83
NT046661,83
NT046662,83
NT046663,83
NT046664,83
NT046665,83
NT046666,83
NT046667,83
NT046668,83
NT046669,83
NT047660,83
NT047661,83
NT047662,83
NT047663,83
NT047664,83
NT047665,83
NT047666,83
NT047667,83
NT047668,83
NT047669,83
NT048660,83
NT048661,83
NT048662,83
NT048663,83
NT048664,83
NT048665,83
NT048666,83
NT048667,83
NT048668,83
NT048669,83
NT049660,83
NT049661,83
NT049662,83
NT049663,83
NT049664,83
NT049665,83
NT049666,83
NT049667,83
NT049668,83
NT049669,83
NT0467,83+84
NT045670,83+84
NT046670,83+84
NT047670,83+84
NT047671,83+84
NT048670,83
NT048671,83+84
NT049670,83
NT049671,83+84
NT049677,83+84
NT049678,83+84
NT049679,83+84
NT0566,83+84
NT050660,83
NT050661,83
NT050662,83
NT050663,83
NT050664,83
NT050665,83
NT050666,83
NT050667,83
NT050668,83+84
NT050669,83+84
NT051660,83
NT051661,83
NT051662,83
NT051663,83
NT051664,83
NT051665,83
NT051666,83
NT051667,83
NT051668,83+84
NT052660,83
NT052661,83
NT052662,83
NT052663,83
NT052664,83
NT052665,83
NT052666,83
NT052667,83
NT052668,83+84
NT052669,83+84
NT053660,83
NT053661,83
NT053662,83
NT053663,83
NT053664,83
NT053665,83
NT053666,83
NT053667,83
NT053668,83
NT053669,83
NT054660,83
NT054661,83
NT054662,83
NT054663,83
NT054664,83
NT054665,83
NT054666,83
NT054667,83
NT054668,83
NT054669,83
NT055660,83
NT055661,83
NT055662,83
NT055663,83
NT055664,83
NT055665,83
NT055666,83
NT055667,83
NT055668,83
NT055669,83
NT056660,83
NT056661,83
NT056662,83
NT056663,83
NT056664,83
NT056665,83
NT056666,83
NT056667,83
NT056668,83
NT056669,83
NT057660,83
NT057661,83
NT057662,83
NT057663,83
NT057664,83
NT057665,83
NT057666,83
NT057667,83
NT057668,83
NT057669,83
NT058660,83
NT058661,83
NT058662,83
NT058663,83
NT058664,83
NT058665,83
NT058666,83
NT058667,83
NT058668,83
NT058669,83
NT059660,83
NT059661,83
NT059662,83
NT059663,83
NT059664,83
NT059665,83
NT059666,83
NT059667,83
NT059668,83
NT059669,83
NT0567,83+84
NT050670,83+84
NT050671,83+84
NT050674,83+84
NT050675,83+84
NT050676,83+84
NT050677,83+84
NT050678,83
NT050679,83
NT051670,83+84
NT051671,83+84
NT051672,83+84
NT051673,83+84
NT051674,83+84
NT051675,83
NT051676,83
NT051677,83
NT051678,83
NT051679,83
NT052670,83+84
NT052671,83
NT052672,83
NT052673,83
NT052674,83
NT052675,83
NT052676,83
NT052677,83
NT052678,83
NT052679,83
NT053670,83
NT053671,83
NT053672,83
NT053673,83
NT053674,83
NT053675,83
NT053676,83
NT053677,83
NT053678,83
NT053679,83
NT054670,83
NT054671,83
NT054672,83
NT054673,83
NT054674,83
