NT,0+67+68+72+77+78+79+80+81+82+83+84+85+87
NT027182,77
NT027183,77
NT027184,77
NT027185,77
NT027186,77
NT027187,77
NT027188,77
NT027189,77
NT028180,77+78
NT028181,77+78
NT028182,77+78
NT028183,77
NT028184,77
NT028185,77
NT028186,77
NT028187,77
NT028188,77
NT028189,77
NT029182,77+78
NT029183,77+78
NT029184,77+78
NT029185,77+78
NT029186,77+78
NT029187,77
NT029188,77
NT029189,77
NT0219,77
NT0318,77+78
NT030186,77+78
NT030187,77+78
NT030188,77
NT030189,77
NT031187,77+78
NT031188,77+78
NT031189,77
NT032188,77+78
NT032189,77+78
NT033189,77+78
NT0319,77+78
NT030190,77
NT030191,77
NT030192,77
NT030193,77
NT030194,77
NT030195,77
NT030196,77
NT030197,77
NT030198,77
NT030199,77
NT031190,77
NT031191,77
NT031192,77
NT031193,77
NT031194,77
NT031195,77
NT031196,77
NT031197,77
NT031198,77
NT031199,77
NT032190,77
NT032191,77
NT032192,77
NT032193,77
NT032194,77
NT032195,77+78
NT032196,77+78
NT032197,77
NT032198,77
NT032199,77
NT033190,77+78
NT033191,77+78
NT033192,77+78
NT033193,77+78
NT033194,77+78
NT033195,77+78
NT033196,77+78
NT033197,77+78
NT033198,77
NT033199,77
NT034197,77+78
NT034198,77
NT034199,77
NT035197,77+78
NT035198,77
NT035199,77
NT036197,77+78
NT036198,77+78
NT036199,77+78
NT01K,72+77
NT0410,72+77
NT040109,72+77
NT041109,72+77
NT042109,72+77
NT0411,72+77
NT040110,77
NT040111,77
NT040112,77
NT040113,77
NT040114,77
NT040115,77
NT040116,77
NT040117,77
NT040118,77
NT040119,77
NT041110,77
NT041111,77
NT041112,77
NT041113,77
NT041114,77
NT041115,77
NT041116,77
NT041117,77
NT041118,77
NT041119,77
NT042110,72+77
NT042111,72+77
NT042112,77
NT042113,77
NT042114,77
NT042115,77
NT042116,77
NT042117,77
NT042118,77
NT042119,77
NT043111,72+77
NT043112,72+77
NT043113,77
NT043114,77
NT043115,77
NT043116,77
NT043117,77
NT043118,77
NT043119,77
NT044112,72+77
NT044113,77
NT044114,77
NT044115,77
NT044116,77
NT044117,77
NT044118,77
NT044119,77
NT045112,72+77
NT045113,72+77
NT045114,77
NT045115,77
NT045116,77
NT045117,77
NT045118,77
NT045119,77
NT046113,72+77
NT046114,77
NT046115,77
NT046116,77
NT046117,77
NT046118,77
NT046119,77
NT047113,72+77
NT047114,77
NT047115,77
NT047116,77
NT047117,77
NT047118,77
NT047119,77
NT048113,72+77
NT048114,72+77
NT048115,77
NT048116,77
NT048117,77
NT048118,77
NT048119,77
NT049114,72+77
NT049115,77
NT049116,77
NT049117,77
NT049118,77
NT049119,77
NT0511,72+77
NT050114,72+77
NT050115,72+77
NT050116,72+77
NT050117,77
NT050118,77
NT050119,77
NT051116,72+77
NT051117,72+77
NT051118,77
NT051119,77
NT052117,72+77
NT052118,72+77
NT052119,72+77
NT053119,72+77
NT01L,72+77+78
NT0412,77
NT0413,77+78
NT040130,77
NT040131,77
NT040132,77
NT040133,77
NT040134,77
NT040135,77
NT040136,77
NT040137,77
NT040138,77
NT040139,77
NT041130,77
NT041131,77
NT041132,77
NT041133,77
NT041134,77
NT041135,77
NT041136,77
NT041137,77
NT041138,77
NT041139,77
NT042130,77
NT042131,77
NT042132,77
NT042133,77
NT042134,77
NT042135,77
NT042136,77
NT042137,77
NT042138,77
NT042139,77
NT043130,77
NT043131,77
NT043132,77
NT043133,77
NT043134,77
NT043135,77
NT043136,77
NT043137,77
NT043138,77
NT043139,77
NT044130,77
NT044131,77
NT044132,77
NT044133,77
NT044134,77
NT044135,77
NT044136,77
NT044137,77
NT044138,77
NT044139,77
NT045130,77
NT045131,77
NT045132,77
NT045133,77
NT045134,77
NT045135,77
NT045136,77
NT045137,77
NT045138,77
NT045139,77
NT046130,77
NT046131,77
NT046132,77
NT046133,77
NT046134,77
NT046135,77
NT046136,77
NT046137,77
NT046138,77
NT046139,77
NT047130,77
NT047131,77
NT047132,77
NT047133,77
NT047134,77
NT047135,77
NT047136,77
NT047137,77
NT047138,77
NT047139,77
NT048130,77
NT048131,77
NT048132,77
NT048133,77
NT048134,77
NT048135,77
NT048136,77
NT048137,77
NT048138,77+78
NT048139,77+78
NT049130,77
NT049131,77
NT049132,77
NT049133,77
NT049134,77
NT049135,77
NT049136,77
NT049137,77+78
NT049138,77+78
NT0512,72+77
NT050120,77
NT050121,77
NT050122,77
NT050123,77
NT050124,77
NT050125,77
NT050126,77
NT050127,77
NT050128,77
NT050129,77
NT051120,77
NT051121,77
NT051122,77
NT051123,77
NT051124,77
NT051125,77
NT051126,77
NT051127,77
NT051128,77
NT051129,77
NT052120,77
NT052121,77
NT052122,77
NT052123,77
NT052124,77
NT052125,77
NT052126,77
NT052127,77
NT052128,77
NT052129,77
NT053120,72+77
NT053121,72+77
NT053122,72+77
NT053123,77
NT053124,77
NT053125,77
NT053126,77
NT053127,77
NT053128,77
NT053129,77
NT054122,72+77
NT054123,72+77
NT054124,72+77
NT054125,72+77
NT054126,77
NT054127,77
NT054128,77
NT054129,77
NT055125,72+77
NT055126,72+77
NT055127,72+77
NT055128,72+77
NT055129,77
NT056128,72+77
NT056129,72+77
NT0513,72+77+78
NT050130,77
NT050131,77
NT050132,77
NT050133,77
NT050134,77
NT050135,77
NT050136,77
NT050137,77+78
NT051130,77
NT051131,77
NT051132,77
NT051133,77
NT051134,77
NT051135,77
NT051136,77+78
NT051137,77+78
NT052130,77
NT052131,77
NT052132,77
NT052133,77
NT052134,77
NT052135,77
NT052136,77+78
NT052137,77+78
NT052138,77+78
NT053130,77
NT053131,77
NT053132,77
NT053133,77
NT053134,77
NT053135,77
NT053136,77
NT053137,77
NT053138,77+78
NT054130,77
NT054131,77
NT054132,77
NT054133,77
NT054134,77
NT054135,77
NT054136,77
NT054137,77
NT054138,77+78
NT055130,77
NT055131,77
NT055132,77
NT055133,77
NT055134,77
NT055135,77
NT055136,77
NT055137,77
NT055138,77+78
NT056130,72+77
NT056131,72+77
NT056132,77
NT056133,77
NT056134,77
NT056135,77
NT056136,77
NT056137,77
NT056138,77+78
NT056139,77+78
NT057131,72+77
NT057132,72+77+78
NT057133,77+78
NT057134,77+78
NT057135,77+78
NT057136,77+78
NT057137,77+78
NT057138,77+78
NT057139,77+78
NT058132,72+77+78
NT01M,77+78
NT0414,77+78
NT040140,77
NT040141,77
NT040142,77
NT040143,77
NT040144,77
NT040145,77
NT040146,77
NT040147,77
NT040148,77
NT040149,77
NT041140,77
NT041141,77
NT041142,77
NT041143,77
NT041144,77
NT041145,77
NT041146,77
NT041147,77
NT041148,77
NT041149,77
NT042140,77
NT042141,77
NT042142,77
NT042143,77
NT042144,77
NT042145,77
NT042146,77
NT042147,77
NT042148,77
NT042149,77
NT043140,77
NT043141,77
NT043142,77
NT043143,77
NT043144,77
NT043145,77
NT043146,77
NT043147,77
NT043148,77
NT043149,77+78
NT044140,77
NT044141,77
NT044142,77
NT044143,77+78
NT044144,77+78
NT044145,77+78
NT044146,77+78
NT044147,77
NT044148,77+78
NT044149,77+78
NT045140,77
NT045141,77
NT045142,77+78
NT045143,77+78
NT045146,77+78
NT045147,77+78
NT045148,77+78
NT046140,77
NT046141,77+78
NT046142,77+78
NT047140,77+78
NT047141,77+78
NT048140,77+78
NT0415,77+78
NT040150,77
NT040151,77+78
NT040152,77+78
NT040153,77+78
NT040154,77+78
NT040155,77+78
NT041150,77
NT041151,77+78
NT042150,77
NT042151,77+78
NT043150,77+78
NT043151,77+78
NT02,77+78
NT02SW,77+78
NT02NW,77+78
NT02NE,77+78
NT02A,77
NT02B,77
NT02C,77
NT02D,77
NT02E,77
NT02F,77+78
NT0220,77
NT0221,77
NT0320,77+78
NT030200,77
NT030201,77
NT030202,77
NT030203,77
NT030204,77
NT030205,77
NT030206,77
NT030207,77
NT030208,77
NT030209,77
NT031200,77
NT031201,77
NT031202,77
NT031203,77
NT031204,77
NT031205,77
NT031206,77
NT031207,77
NT031208,77
NT031209,77
NT032200,77
NT032201,77
NT032202,77
NT032203,77
NT032204,77
NT032205,77
NT032206,77
NT032207,77
NT032208,77
NT032209,77
NT033200,77
NT033201,77
NT033202,77
NT033203,77
NT033204,77
NT033205,77
NT033206,77
NT033207,77
NT033208,77
NT033209,77
NT034200,77
NT034201,77
NT034202,77
NT034203,77
NT034204,77
NT034205,77
NT034206,77
NT034207,77
NT034208,77
NT034209,77
NT035200,77
NT035201,77
NT035202,77
NT035203,77
NT035204,77
NT035205,77
NT035206,77
NT035207,77
NT035208,77
NT035209,77
NT036200,77+78
NT036201,77+78
NT036202,77+78
NT036203,77+78
NT036204,77
NT036205,77
NT036206,77
NT036207,77
NT036208,77
NT036209,77
NT037203,77+78
NT037204,77+78
NT037205,77+78
NT037206,77
NT037207,77
NT037208,77
NT037209,77
NT038205,77+78
NT038206,77+78
NT038207,77+78
NT038208,77
NT038209,77
NT039207,77+78
NT039208,77+78
NT039209,77
NT0321,77
NT02G,77+78
NT0222,77
NT0223,77
NT0322,77+78
NT030220,77
NT030221,77
NT030222,77
NT030223,77
NT030224,77
NT030225,77
NT030226,77
NT030227,77
NT030228,77
NT030229,77
NT031220,77
NT031221,77
NT031222,77
NT031223,77
NT031224,77
NT031225,77
NT031226,77
NT031227,77
NT031228,77
NT031229,77
NT032220,77
NT032221,77
NT032222,77
NT032223,77
NT032224,77
NT032225,77
NT032226,77
NT032227,77
NT032228,77
NT032229,77
NT033220,77
NT033221,77
NT033222,77
NT033223,77
NT033224,77
NT033225,77
NT033226,77
NT033227,77
NT033228,77
NT033229,77
NT034220,77
NT034221,77
NT034222,77
NT034223,77
NT034224,77
NT034225,77
NT034226,77
NT034227,77
NT034228,77
NT034229,77
NT035220,77
NT035221,77
NT035222,77
NT035223,77
NT035224,77
NT035225,77
NT035226,77
NT035227,77
NT035228,77
NT035229,77
NT036220,77
NT036221,77
NT036222,77
NT036223,77
NT036224,77
NT036225,77
NT036226,77
NT036227,77
NT036228,77
NT036229,77
NT037220,77
NT037221,77
NT037222,77
NT037223,77
NT037224,77
NT037225,77
NT037226,77
NT037227,77
NT037228,77
NT037229,77
NT038220,77
NT038221,77
NT038222,77
NT038223,77+78
NT038224,77+78
NT038225,77+78
NT038226,77
NT038227,77
NT038228,77
NT038229,77
NT039220,77
NT039221,77
NT039222,77+78
NT039223,77+78
NT039225,77+78
NT039226,77+78
NT039227,77+78
NT039228,77+78
NT039229,77+78
NT0323,77
NT02H,77
NT02I,77
NT02J,77
NT02K,77+78
NT0420,77+78
NT040208,77+78
NT040209,77+78
NT0421,77+78
NT040210,77+78
NT040211,77+78
NT040212,77+78
NT040213,77+78
NT040214,77+78
NT040215,77+78
NT040216,77
NT040217,77
NT040218,77
NT040219,77
NT041210,77+78
NT041211,77+78
NT041215,77+78
NT041216,77
NT041217,77
NT041218,77
NT041219,77+78
NT042215,77+78
NT042216,77+78
NT042217,77+78
NT042218,77+78
NT042219,77+78
NT02L,77+78
NT0422,77+78
NT040220,77
NT040221,77+78
NT040222,77+78
NT040229,77+78
NT041220,77+78
NT041221,77+78
NT041229,77+78
NT0423,77+78
NT040230,77
NT040231,77
NT040232,77
NT040233,77
NT040234,77
NT040235,77
NT040236,77
NT040237,77
NT040238,77
NT040239,77
NT041230,77+78
NT041231,77
NT041232,77
NT041233,77
NT041234,77
NT041235,77
NT041236,77
NT041237,77
NT041238,77
NT041239,77
NT042230,77+78
NT042231,77
NT042232,77
NT042233,77
NT042234,77
NT042235,77
NT042236,77
NT042237,77
NT042238,77
NT042239,77
NT043230,77+78
NT043231,77+78
NT043232,77
NT043233,77
NT043234,77
NT043235,77
NT043236,77
NT043237,77
NT043238,77
NT043239,77
NT044231,77+78
NT044232,77
NT044233,77
NT044234,77
NT044235,77
NT044236,77
NT044237,77
NT044238,77
NT044239,77
NT045231,77+78
NT045232,77+78
NT045233,77+78
NT045234,77+78
NT045235,77+78
NT045236,77+78
NT045237,77+78
NT045238,77+78
NT045239,77+78
NT046238,77+78
NT046239,77+78
NT02M,77+78
NT0424,77+78
NT040240,77
NT040241,77
NT040242,77
NT040243,77
NT040244,77
NT040245,77
NT040246,77
NT040247,77
NT040248,77
NT040249,77
NT041240,77
NT041241,77
NT041242,77
NT041243,77
NT041244,77
NT041245,77
NT041246,77
NT041247,77
NT041248,77
NT041249,77
NT042240,77
NT042241,77
NT042242,77
NT042243,77
NT042244,77
NT042245,77
NT042246,77
NT042247,77
NT042248,77
NT042249,77
NT043240,77
NT043241,77
NT043242,77
NT043243,77
NT043244,77
NT043245,77
NT043246,77
NT043247,77
NT043248,77
NT043249,77
NT044240,77
NT044241,77
NT044242,77
NT044243,77
NT044244,77
NT044245,77
NT044246,77
NT044247,77
NT044248,77
NT044249,77
NT045240,77
NT045241,77
NT045242,77
NT045243,77
NT045244,77
NT045245,77
NT045246,77
NT045247,77
NT045248,77
NT045249,77
NT046240,77+78
NT046241,77+78
NT046242,77+78
NT046243,77+78
NT046244,77
NT046245,77
NT046246,77
NT046247,77
NT046248,77
NT046249,77
NT047243,77+78
NT047244,77+78
NT047245,77+78
NT047246,77
NT047247,77
NT047248,77
NT047249,77
NT048245,77+78
NT048246,77+78
NT048247,77+78
NT048248,77+78
NT048249,77+78
NT0425,77+78
NT040250,77
NT040251,77
NT040252,77
NT040253,77
NT040254,77
NT040255,77
NT040256,77
NT040257,77
NT040258,77
NT040259,77
NT041250,77
NT041251,77
NT041252,77
NT041253,77
NT041254,77
NT041255,77
NT041256,77
NT041257,77
NT041258,77
NT041259,77
NT042250,77
NT042251,77
NT042252,77
NT042253,77
NT042254,77
NT042255,77
NT042256,77
NT042257,77
NT042258,77
NT042259,77
NT043250,77
NT043251,77
NT043252,77
NT043253,77
NT043254,77
NT043255,77
NT043256,77
NT043257,77
NT043258,77
NT043259,77
NT044250,77
NT044251,77
NT044252,77
NT044253,77
NT044254,77
NT044255,77
NT044256,77
NT044257,77
NT044258,77
NT044259,77
NT045250,77
NT045251,77
NT045252,77
NT045253,77
NT045254,77
NT045255,77
NT045256,77
NT045257,77
NT045258,77
NT045259,77
NT046250,77
NT046251,77
NT046252,77
NT046253,77
NT046254,77
NT046255,77
NT046256,77
NT046257,77
NT046258,77
NT046259,77
NT047250,77
NT047251,77
NT047252,77
NT047253,77
NT047254,77
NT047255,77
NT047256,77
NT047257,77
NT047258,77
NT047259,77
NT048250,77+78
NT048251,77
NT048252,77
NT048253,77
NT048254,77
NT048255,77
NT048256,77
NT048257,77
NT048258,77
NT048259,77
