SD,0+58+59+60+63+64+65+69+70
NY330121,70
NY330122,70
NY330123,70
NY330124,70
NY330125,70
NY330126,70
NY330127,70
NY330128,70
NY330129,70
NY331120,70
NY331121,70
NY331122,70
NY331123,70
NY331124,70
NY331125,70
NY331126,70
NY331127,70
NY331128,70
NY331129,70
NY332120,70
NY332121,70
NY332122,70
NY332123,70
NY332124,70
NY332125,70
NY332126,70
NY332127,70
NY332128,70
NY332129,70
NY333120,70
NY333121,70
NY333122,70
NY333123,70
NY333124,70
NY333125,70
NY333126,70
NY333127,70
NY333128,70
NY333129,70
NY334120,70
NY334121,70
NY334122,70
NY334123,70
NY334124,70
NY334125,70
NY334126,70
NY334127,70
NY334128,70
NY334129,70
NY335120,70
NY335121,70
NY335122,70
NY335123,70
NY335124,70
NY335125,70
NY335126,70
NY335127,70
NY335128,70
NY335129,70
NY336120,69+70
NY336121,70
NY336122,70
NY336123,70
NY336124,70
NY336125,70
NY336126,70
NY336127,70
NY336128,70
NY336129,70
NY337120,69+70
NY337121,70
NY337122,70
NY337123,70
NY337124,70
NY337125,70
NY337126,70
NY337127,70
NY337128,70
NY337129,70
NY338120,69+70
NY338121,70
NY338122,70
NY338123,70
NY338124,70
NY338125,70
NY338126,70
NY338127,70
NY338128,70
NY338129,70
NY339120,69+70
NY339121,70
NY339122,70
NY339123,70
NY339124,70
NY339125,70
NY339126,70
NY339127,70
NY339128,70
NY339129,70
NY3313,70
NY31H,69+70
NY3214,70
NY3215,70
NY3314,70
NY3315,69+70
NY330150,70
NY330151,70
NY330152,70
NY330153,70
NY330154,70
NY330155,70
NY330156,70
NY330157,70
NY330158,70
NY330159,70
NY331150,70
NY331151,70
NY331152,70
NY331153,70
NY331154,70
NY331155,70
NY331156,70
NY331157,70
NY331158,70
NY331159,70
NY332150,70
NY332151,70
NY332152,70
NY332153,70
NY332154,70
NY332155,70
NY332156,70
NY332157,70
NY332158,70
NY332159,70
NY333150,70
NY333151,70
NY333152,70
NY333153,70
NY333154,70
NY333155,70
NY333156,70
NY333157,70
NY333158,70
NY333159,70
NY334150,70
NY334151,70
NY334152,70
NY334153,70
NY334154,70
NY334155,70
NY334156,70
NY334157,70
NY334158,70
NY334159,70
NY335150,70
NY335151,70
NY335152,70
NY335153,70
NY335154,70
NY335155,70
NY335156,70
NY335157,70
NY335158,70
NY335159,70
NY336150,70
NY336151,70
NY336152,70
NY336153,70
NY336154,70
NY336155,70
NY336156,70
NY336157,70
NY336158,70
NY336159,70
NY337150,70
NY337151,70
NY337152,70
NY337153,69+70
NY337154,69+70
NY337155,69+70
NY337156,69+70
NY337157,69+70
NY337158,69+70
NY337159,69+70
NY338150,70
NY338151,70
NY338152,70
NY338153,69+70
NY339150,70
NY339151,70
NY339152,69+70
NY339153,69+70
NY31I,69+70
NY3216,70
NY3217,70
NY3316,69+70
NY330160,70
NY330161,70
NY330162,70
NY330163,70
NY330164,70
NY330165,70
NY330166,70
NY330167,70
NY330168,70
NY330169,70
NY331160,70
NY331161,70
NY331162,70
NY331163,70
NY331164,70
NY331165,70
NY331166,70
NY331167,70
NY331168,70
NY331169,70
NY332160,70
NY332161,70
NY332162,70
NY332163,70
NY332164,70
NY332165,70
NY332166,70
NY332167,70
NY332168,70
NY332169,70
NY333160,70
NY333161,70
NY333162,70
NY333163,70
NY333164,70
NY333165,70
NY333166,70
NY333167,70
NY333168,70
NY333169,70
NY334160,70
NY334161,70
NY334162,70
NY334163,70
NY334164,70
NY334165,70
NY334166,70
NY334167,70
NY334168,70
NY334169,70
NY335160,70
NY335161,70
NY335162,70
NY335163,70
NY335164,70
NY335165,70
NY335166,70
NY335167,70
NY335168,70
NY335169,70
NY336160,70
NY336161,70
NY336162,70
NY336163,70
NY336164,70
NY336165,70
NY336166,70
NY336167,70
NY336168,70
NY336169,70
NY337160,69+70
NY337161,70
NY337162,70
NY337163,70
NY337164,70
NY337165,70
NY337166,69+70
NY337167,69+70
NY337168,70
NY337169,70
NY338160,69+70
NY338161,69+70
NY338162,69+70
NY338163,69+70
NY338164,69+70
NY338165,69+70
NY338166,69+70
NY338167,69+70
NY338168,69+70
NY338169,70
NY339168,69+70
NY339169,69+70
NY3317,70
NY31J,70
NY31L,69+70
NY3412,69+70
NY340120,69+70
NY340121,70
NY340122,70
NY340123,70
NY340124,70
NY340125,70
NY340126,70
NY340127,70
NY340128,70
NY340129,70
NY341120,69+70
NY341121,70
NY341122,70
NY341123,70
NY341124,70
NY341125,70
NY341126,70
NY341127,70
NY341128,70
NY341129,70
NY342120,69+70
NY342121,70
NY342122,70
NY342123,70
NY342124,70
NY342125,70
NY342126,70
NY342127,70
NY342128,70
NY342129,70
NY343120,69+70
NY343121,69+70
NY343122,70
NY343123,70
NY343124,70
NY343125,70
NY343126,70
NY343127,70
NY343128,70
NY343129,70
NY344121,69+70
NY344122,69+70
NY344123,69+70
NY344124,69+70
NY344125,70
NY344126,70
NY344127,70
NY344128,70
NY344129,70
NY345124,69+70
NY345125,69+70
NY345126,69+70
NY345127,69+70
NY345128,69+70
NY345129,69+70
NY346128,69+70
NY346129,69+70
NY3413,69+70
NY340130,70
NY340131,70
NY340132,70
NY340133,70
NY340134,70
NY340135,70
NY340136,70
NY340137,70
NY340138,70
NY340139,70
NY341130,70
NY341131,70
NY341132,70
NY341133,70
NY341134,70
NY341135,70
NY341136,70
NY341137,70
NY341138,70
NY341139,70
NY342130,70
NY342131,70
NY342132,70
NY342133,70
NY342134,70
NY342135,70
NY342136,70
NY342137,69+70
NY342138,69+70
NY342139,70
NY343130,70
NY343131,69+70
NY343132,69+70
NY343133,69+70
NY343134,69+70
NY343135,69+70
NY343136,69+70
NY343137,69+70
NY343138,69+70
NY343139,69+70
NY344130,69+70
NY344131,69+70
NY345130,69+70
NY31M,69+70
NY3414,69+70
NY340140,70
NY340141,70
NY340142,70
NY340143,70
NY340144,70
NY340145,70
NY340146,70
NY340147,70
NY340148,70
NY340149,70
NY341140,70
NY341141,70
NY341142,70
NY341143,70
NY341144,70
NY341145,70
NY341146,70
NY341147,70
NY341148,70
NY341149,70
NY342140,70
NY342141,70
NY342142,70
NY342143,70
NY342144,69+70
NY342145,69+70
NY342146,70
NY342147,70
NY342148,70
NY342149,70
NY343140,69+70
NY343141,69+70
NY343142,69+70
NY343143,69+70
NY343144,69+70
NY343145,69+70
NY343146,69+70
NY343147,69+70
NY343148,69+70
NY343149,69+70
NY3415,69+70
NY340150,70
NY340151,70
NY340152,69+70
NY341150,70
NY341151,69+70
NY341152,69+70
NY342150,69+70
NY342151,69+70
NY343150,69+70
NY31N,69+70
NY3416,69+70
NY340169,69+70
NY3417,69+70
NY340170,69+70
NY340171,69+70
NY340172,70
NY340173,70
NY340174,70
NY340175,70
NY340176,70
NY340177,70
NY340178,70
NY340179,70
NY341171,69+70
NY341172,69+70
NY341173,70
NY341174,70
NY341175,70
NY341176,70
NY341177,69+70
NY341178,69+70
NY341179,69+70
NY342172,69+70
NY342173,69+70
NY342174,70
NY342175,69+70
NY342176,69+70
NY342177,69+70
NY342179,69+70
NY343173,69+70
NY343174,69+70
NY343175,69+70
NY31P,69+70
NY3418,69+70
NY340180,70
NY340181,70
NY340182,70
NY340183,70
NY340184,70
NY340185,70
NY340186,70
NY340187,70
NY340188,70
NY340189,70
NY341180,70
NY341181,70
NY341182,69+70
NY341183,69+70
NY341184,69+70
NY341185,69+70
NY341186,69+70
NY341187,69+70
NY341188,70
NY341189,70
NY342180,69+70
NY342181,69+70
NY342182,69+70
NY342187,69+70
NY342188,69+70
NY342189,70
NY343188,69+70
NY343189,69+70
NY344187,69+70
NY344188,69+70
NY344189,70
NY345187,69+70
NY345188,70
NY345189,70
NY346187,69+70
NY346188,70
NY346189,70
NY347187,69+70
NY347188,70
NY347189,70
NY348187,69+70
NY348188,70
NY348189,70
NY349187,69+70
NY349188,70
NY349189,70
NY3419,70
NY3518,69+70
NY350187,69+70
NY350188,70
NY350189,70
NY351187,69+70
NY351188,70
NY351189,70
NY352187,69+70
NY352188,70
NY352189,70
NY353187,69+70
NY353188,70
NY353189,70
NY354187,69+70
NY354188,70
NY354189,70
NY355187,69+70
NY355188,69+70
NY355189,70
NY356188,69+70
NY356189,70
NY357188,69+70
NY357189,70
NY358188,69+70
NY358189,70
NY359188,69+70
NY359189,70
NY3519,70
NY31U,69+70
NY3618,69+70
NY360188,69+70
NY360189,69+70
NY361189,69+70
NY362189,69+70
NY363188,69+70
NY363189,69+70
NY364187,69+70
NY364188,69+70
NY364189,70
NY365187,69+70
NY365188,70
NY365189,70
NY366187,69+70
NY366188,70
NY366189,70
NY367187,69+70
NY367188,70
NY367189,70
NY368187,69+70
NY368188,70
NY368189,70
NY369187,69+70
NY369188,70
NY369189,70
NY3619,70
NY3718,69+70
NY370187,69+70
NY370188,70
NY370189,70
NY371187,69+70
NY371188,70
NY371189,70
NY372187,69+70
NY372188,70
NY372189,70
NY373187,69+70
NY373188,70
NY373189,70
NY374187,69+70
NY374188,70
NY374189,70
NY375186,69+70
NY375187,69+70
NY375188,70
NY375189,70
NY376186,69+70
NY376187,70
NY376188,70
NY376189,70
NY377186,69+70
NY377187,70
NY377188,70
NY377189,70
NY378186,69+70
NY378187,70
NY378188,70
NY378189,70
NY379186,69+70
NY379187,70
NY379188,70
NY379189,70
NY3719,70
NY31Z,69+70
NY3818,69+70
NY380186,69+70
NY380187,70
NY380188,70
NY380189,70
NY381186,69+70
NY381187,70
NY381188,70
NY381189,70
NY382186,69+70
NY382187,70
NY382188,70
NY382189,70
NY383186,69+70
NY383187,69+70
NY383188,70
NY383189,70
NY384187,69+70
NY384188,70
NY384189,70
NY385187,69+70
NY385188,70
NY385189,70
NY386187,69+70
NY386188,70
NY386189,70
NY387187,69+70
NY387188,69+70
NY387189,70
NY388187,69+70
NY388188,70
NY388189,70
NY389187,69+70
NY389188,70
NY389189,70
NY3819,70
NY3918,69+70
NY390187,69+70
NY390188,70
NY390189,70
NY391187,69+70
NY391188,70
NY391189,70
NY392187,69+70
NY392188,70
NY392189,70
NY393187,69+70
NY393188,69+70
NY393189,70
NY394188,69+70
NY394189,70
NY395188,69+70
NY395189,69+70
NY396189,69+70
NY3919,69+70
NY390190,70
NY390191,70
NY390192,70
NY390193,70
NY390194,70
NY390195,70
NY390196,70
NY390197,70
NY390198,70
NY390199,70
NY391190,70
NY391191,70
NY391192,70
NY391193,70
NY391194,70
NY391195,70
NY391196,70
NY391197,70
NY391198,70
NY391199,70
NY392190,70
NY392191,70
NY392192,70
NY392193,70
NY392194,70
NY392195,70
NY392196,70
NY392197,70
NY392198,70
NY392199,70
NY393190,70
NY393191,70
NY393192,70
NY393193,70
NY393194,70
NY393195,70
NY393196,70
NY393197,70
NY393198,70
NY393199,70
NY394190,70
NY394191,70
NY394192,70
NY394193,70
NY394194,70
NY394195,70
NY394196,70
NY394197,70
NY394198,70
NY394199,70
NY395190,70
NY395191,70
NY395192,70
NY395193,70
NY395194,70
NY395195,70
NY395196,70
NY395197,70
NY395198,70
NY395199,70
NY396190,69+70
NY396191,70
NY396192,70
NY396193,70
NY396194,70
NY396195,70
NY396196,70
NY396197,70
NY396198,70
NY396199,70
NY397190,69+70
NY397191,70
NY397192,70
NY397193,70
NY397194,70
NY397195,70
NY397196,70
NY397197,70
NY397198,70
NY397199,70
NY398190,69+70
NY398191,69+70
NY398192,70
NY398193,70
NY398194,70
NY398195,70
NY398196,70
NY398197,70
NY398198,70
NY398199,70
NY399191,69+70
NY399192,69+70
NY399193,70
NY399194,70
NY399195,70
NY399196,70
NY399197,70
NY399198,70
NY399199,70
NY32,70
NY33,70
NY34,70
NY35,70
NY36,0+70+72
NY36SW,0+70+72
NY36NW,0+70+72
NY36SE,0+70
NY36NE,70
NY36A,0+70
NY3060,0+70
NY300600,70
NY300601,70
NY300602,70
NY300603,70
NY300604,0+70
NY300605,0+70
NY300606,0+70
NY300607,70
NY300608,70
NY300609,70
NY301600,70
NY301601,70
NY301602,70
NY301603,70
NY301604,0+70
NY301605,0+70
NY301606,70
NY301607,70
NY301608,70
NY301609,70
NY302600,70
NY302601,70
NY302602,70
NY302603,70
NY302604,0+70
NY302605,0+70
NY302606,0+70
NY302607,70
NY302608,70
NY302609,70
NY303600,70
NY303601,70
NY303602,70
NY303603,70
NY303604,70
NY303605,0+70
NY303606,0+70
NY303607,70
NY303608,70
NY303609,70
NY304600,70
NY304601,70
NY304602,70
NY304603,70
NY304604,70
NY304605,0+70
NY304606,0+70
NY304607,0+70
NY304608,70
NY304609,70
NY305600,70
NY305601,70
NY305602,70
NY305603,70
NY305604,70
NY305605,0+70
NY305606,0+70
NY305607,0+70
NY305608,70
NY305609,70
NY306600,70
NY306601,70
NY306602,70
NY306603,70
NY306604,70
NY306605,70
NY306606,0+70
NY306607,0+70
NY306608,70
NY306609,70
NY307600,70
NY307601,70
NY307602,70
NY307603,70
NY307604,70
NY307605,70
NY307606,0+70
NY307607,0+70
NY307608,0+70
NY307609,70
NY308600,70
NY308601,70
NY308602,70
NY308603,70
NY308604,70
NY308605,70
NY308606,70
NY308607,0+70
NY308608,0+70
NY308609,70
NY309600,70
NY309601,70
NY309602,70
NY309603,70
NY309604,70
NY309605,70
NY309606,70
NY309607,0+70
NY309608,0+70
NY309609,0+70
NY3061,70
NY3160,0+70
NY310600,70
NY310601,70
NY310602,70
NY310603,70
NY310604,70
NY310605,70
NY310606,70
NY310607,0+70
NY310608,0+70
NY310609,0+70
NY311600,70
NY311601,70
NY311602,70
NY311603,70
NY311604,70
NY311605,70
NY311606,70
NY311607,70
NY311608,0+70
NY311609,0+70
NY312600,70
NY312601,70
NY312602,70
NY312603,70
NY312604,70
NY312605,70
NY312606,70
NY312607,70
NY312608,0+70
NY313600,70
NY313601,70
NY313602,70
NY313603,70
NY313604,70
NY313605,70
NY313606,70
NY313607,70
NY313608,0+70
NY313609,0+70
NY314600,70
NY314601,70
NY314602,70
NY314603,70
NY314604,70
NY314605,70
NY314606,70
NY314607,70
NY314608,70
NY314609,0+70
NY315600,70
NY315601,70
NY315602,70
NY315603,70
NY315604,70
NY315605,70
NY315606,70
NY315607,70
NY315608,70
NY315609,70
NY316600,70
NY316601,70
NY316602,70
NY316603,70
NY316604,70
NY316605,70
NY316606,70
NY316607,70
NY316608,70
NY316609,70
NY317600,70
NY317601,70
NY317602,70
NY317603,70
NY317604,70
NY317605,70
NY317606,70
NY317607,70
NY317608,70
NY317609,70
NY318600,70
NY318601,70
NY318602,70
NY318603,70
NY318604,70
NY318605,70
NY318606,70
NY318607,70
NY318608,70
NY318609,70
NY319600,70
NY319601,70
NY319602,70
NY319603,70
NY319604,70
NY319605,70
NY319606,70
NY319607,70
NY319608,70
NY319609,70
NY3161,0+70
NY310610,70
NY310611,70
NY310612,70
NY310613,70
NY310614,70
NY310615,70
NY310616,70
NY310617,70
NY310618,70
NY310619,70
NY311610,0+70
NY311611,70
NY311612,70
NY311613,70
NY311614,70
NY311615,70
NY311616,70
NY311617,70
NY311618,70
NY311619,70
NY312610,0+70
NY312611,70
NY312612,70
NY312613,70
NY312614,70
NY312615,70
NY312616,70
NY312617,70
NY312618,70
NY312619,70
NY313610,0+70
NY313611,0+70
NY313612,70
NY313613,70
NY313614,70
NY313615,70
NY313616,70
NY313617,70
NY313618,70
NY313619,70
NY314610,0+70
NY314611,0+70
NY314612,0+70
NY314613,70
NY314614,70
NY314615,70
NY314616,70
NY314617,70
NY314618,70
NY314619,70
NY315610,0+70
NY315611,0+70
NY315612,0+70
NY315613,0+70
NY315614,70
NY315615,70
NY315616,70
NY315617,70
NY315618,70
NY315619,70
NY316610,70
NY316611,0+70
NY316612,0+70
NY316613,0+70
NY316614,0+70
NY316615,0+70
NY316616,70
NY316617,0+70
NY316618,0+70
NY316619,70
NY317610,70
NY317611,70
NY317612,0+70
NY317613,0+70
NY317614,0+70
NY317615,0+70
NY317616,0+70
NY317617,0+70
NY317618,0+70
NY317619,70
NY318610,70
NY318611,70
NY318612,70
NY318613,70
NY318614,0+70
NY318615,0+70
NY318616,0+70
NY318617,0+70
NY318618,0+70
NY318619,0+70
NY319610,70
NY319611,70
NY319612,70
NY319613,70
NY319614,70
NY319615,70
NY319616,70
NY319617,0+70
NY319618,0+70
NY319619,0+70
NY36B,0+70
NY3062,70
NY3063,70
NY3162,0+70
NY310620,70
NY310621,70
NY310622,70
NY310623,70
NY310624,70
NY310625,70
NY310626,70
NY310627,70
NY310628,70
NY310629,70
NY311620,70
NY311621,70
NY311622,70
NY311623,70
NY311624,70
NY311625,70
NY311626,70
NY311627,70
NY311628,70
NY311629,70
NY312620,70
NY312621,70
NY312622,70
NY312623,70
NY312624,70
NY312625,70
NY312626,70
NY312627,70
NY312628,70
NY312629,70
NY313620,70
NY313621,70
NY313622,70
NY313623,70
NY313624,70
NY313625,70
NY313626,70
NY313627,70
NY313628,70
NY313629,70
NY314620,70
NY314621,70
NY314622,70
NY314623,70
NY314624,70
NY314625,70
NY314626,70
NY314627,70
NY314628,70
NY314629,70
NY315620,70
NY315621,70
NY315622,70
NY315623,70
NY315624,70
NY315625,70
NY315626,70
NY315627,70
NY315628,70
NY315629,70
NY316620,70
NY316621,70
NY316622,70
NY316623,70
NY316624,70
NY316625,70
NY316626,70
NY316627,70
NY316628,70
NY316629,70
NY317620,70
NY317621,70
NY317622,70
NY317623,70
NY317624,70
NY317625,70
NY317626,70
NY317627,70
NY317628,70
NY317629,70
NY318620,70
NY318621,70
NY318622,70
NY318623,70
NY318624,70
NY318625,70
NY318626,70
NY318627,70
NY318628,70
NY318629,70
NY319620,0+70
NY319621,70
NY319622,70
NY319623,70
NY319624,70
NY319625,70
NY319626,70
NY319627,70
NY319628,70
NY319629,70
NY3163,70
NY36C,0+70+72
NY3064,0+70+72
NY300640,70
NY300641,70
NY300642,70
NY300643,70
NY300644,70
NY300645,0+70
NY300646,0+70
NY301640,70
NY301641,0+70
NY301642,0+70
NY301643,0+70
NY301644,0+70
NY301645,0+70
NY302640,70
NY302641,0+70
NY303640,0+70
NY303641,0+70
NY304640,0+70
NY305640,0+70
NY306640,0+70
NY306641,0+70
NY307640,70
NY307641,0+70
NY307642,0+70
NY308640,70
NY308641,70
NY308642,0+70
NY309640,70
NY309641,70
NY309642,0+70
NY309643,0+70
NY3164,0+70
NY310640,70
NY310641,70
NY310642,70
NY310643,0+70
NY310644,0+70
NY311640,70
NY311641,70
NY311642,70
NY311643,70
NY311644,0+70
NY311645,0+70
NY312640,70
NY312641,70
NY312642,70
NY312643,70
NY312644,70
NY312645,0+70
NY312646,0+70
NY313640,70
NY313641,70
NY313642,70
NY313643,70
NY313644,70
NY313645,70
NY313646,0+70
NY313647,0+70
NY313649,0+70
NY314640,70
NY314641,70
NY314642,70
NY314643,70
NY314644,70
NY314645,70
NY314646,70
NY314647,0+70
NY314648,0+70
NY314649,0+70
NY315640,70
NY315641,70
NY315642,70
NY315643,70
NY315644,70
NY315645,70
NY315646,70
NY315647,70
NY315648,70
NY315649,70
NY316640,70
NY316641,70
NY316642,70
NY316643,70
NY316644,70
NY316645,70
NY316646,70
NY316647,70
NY316648,70
NY316649,70
NY317640,70
NY317641,70
NY317642,70
NY317643,70
NY317644,70
NY317645,70
NY317646,70
NY317647,70
NY317648,70
NY317649,70
NY318640,70
NY318641,70
NY318642,70
NY318643,70
NY318644,70
NY318645,70
NY318646,70
NY318647,70
NY318648,70
NY318649,70
NY319640,70
NY319641,70
NY319642,70
NY319643,70
NY319644,70
NY319645,70
NY319646,70
NY319647,70
NY319648,70
NY319649,70
NY3165,0+70+72
NY313650,0+70
NY313651,0+70
NY313652,0+70
NY313653,0+70
NY314650,70
NY314651,70
NY314652,70
NY314653,0+70
NY314654,0+70
NY314655,0+70+72
NY315650,70
NY315651,70
NY315652,70
NY315653,70
NY315654,70
NY315655,0+70
NY315656,0+70
NY316650,70
NY316651,70
NY316652,70
NY316653,70
NY316654,70
NY316655,70
NY316656,0+70
NY316657,0+70
NY316658,0+70
NY317650,70
NY317651,70
NY317652,70
NY317653,70
NY317654,70
NY317655,70
NY317656,70
NY317657,70
NY317658,0+70
NY317659,0+70
NY318650,70
NY318651,70
NY318652,70
NY318653,70
NY318654,70
NY318655,70
NY318656,70
NY318657,70
NY318658,70
NY318659,70
NY319650,70
NY319651,70
NY319652,70
NY319653,70
NY319654,70
NY319655,70
NY319656,70
NY319657,70
NY319658,70
NY319659,70
NY36D,0+70+72
NY3166,0+70+72
NY317660,0+70+72
NY318660,0+70
NY319660,0+70
NY319661,0+70+72
NY36F,0+70
NY3260,70
NY3261,0+70
NY320610,70
NY320611,70
NY320612,70
NY320613,70
NY320614,70
NY320615,70
NY320616,70
NY320617,0+70
NY320618,0+70
NY320619,0+70
NY321610,70
NY321611,70
NY321612,70
NY321613,70
NY321614,70
NY321615,70
NY321616,70
NY321617,0+70
NY321618,0+70
NY321619,70
NY322610,70
NY322611,70
NY322612,70
NY322613,70
NY322614,70
NY322615,70
NY322616,70
NY322617,0+70
NY322618,0+70
NY322619,70
NY323610,70
NY323611,70
NY323612,70
NY323613,70
NY323614,70
NY323615,70
NY323616,70
NY323617,0+70
NY323618,0+70
NY323619,70
NY324610,70
NY324611,70
NY324612,70
NY324613,70
NY324614,70
NY324615,70
NY324616,70
NY324617,70
NY324618,0+70
NY324619,0+70
NY325610,70
NY325611,70
NY325612,70
NY325613,70
NY325614,70
NY325615,70
NY325616,70
NY325617,70
NY325618,0+70
NY325619,0+70
NY326610,70
NY326611,70
NY326612,70
NY326613,70
NY326614,70
NY326615,70
NY326616,70
NY326617,70
NY326618,0+70
NY326619,0+70
NY327610,70
NY327611,70
NY327612,70
NY327613,70
NY327614,70
NY327615,70
NY327616,70
NY327617,70
NY327618,70
NY327619,0+70
NY328610,70
NY328611,70
NY328612,70
NY328613,70
NY328614,70
NY328615,70
NY328616,70
NY328617,70
NY328618,70
NY328619,0+70
NY329610,70
NY329611,70
NY329612,70
NY329613,70
NY329614,70
NY329615,70
NY329616,70
NY329617,70
NY329618,0+70
NY329619,0+70
NY3360,70
NY3361,0+70
NY330610,70
NY330611,70
NY330612,70
NY330613,70
NY330614,70
NY330615,70
NY330616,70
NY330617,0+70
NY330618,0+70
NY330619,0+70
NY331610,70
NY331611,70
NY331612,70
NY331613,70
NY331614,70
NY331615,70
NY331616,70
NY331617,0+70
NY331618,0+70
NY331619,0+70
NY332610,70
NY332611,70
NY332612,70
NY332613,70
NY332614,70
NY332615,70
NY332616,0+70
NY332617,0+70
NY332618,0+70
NY332619,70
NY333610,70
NY333611,70
NY333612,70
NY333613,70
NY333614,70
NY333615,70
NY333616,0+70
NY333617,0+70
NY333618,70
NY333619,70
NY334610,70
NY334611,70
NY334612,70
NY334613,70
NY334614,70
NY334615,70
NY334616,0+70
NY334617,0+70
NY334618,70
NY334619,70
NY335610,70
NY335611,70
NY335612,70
NY335613,70
NY335614,70
NY335615,0+70
NY335616,0+70
NY335617,70
NY335618,70
NY335619,70
NY336610,70
NY336611,70
NY336612,70
NY336613,70
NY336614,70
NY336615,0+70
NY336616,0+70
NY336617,0+70
NY336618,70
NY336619,70
NY337610,70
NY337611,70
NY337612,70
NY337613,70
NY337614,70
NY337615,0+70
NY337617,0+70
NY337618,70
NY337619,70
NY338610,70
NY338611,70
NY338612,70
NY338613,70
NY338614,70
NY338615,0+70
NY338617,0+70
NY338618,70
NY338619,70
NY339610,70
NY339611,70
NY339612,70
NY339613,70
NY339614,70
NY339615,0+70
NY339617,0+70
NY339618,70
NY339619,70
NY36G,0+70
NY3262,0+70
NY320620,0+70
NY320621,70
NY320622,70
NY320623,70
NY320624,70
NY320625,70
NY320626,70
NY320627,70
NY320628,70
NY320629,70
NY321620,70
NY321621,70
NY321622,70
NY321623,70
NY321624,70
NY321625,70
NY321626,70
NY321627,70
NY321628,70
NY321629,70
NY322620,70
NY322621,70
NY322622,70
NY322623,70
NY322624,70
NY322625,70
NY322626,70
NY322627,70
NY322628,70
NY322629,70
NY323620,70
NY323621,70
NY323622,70
NY323623,70
NY323624,70
NY323625,70
NY323626,70
NY323627,70
NY323628,70
NY323629,70
NY324620,70
NY324621,70
NY324622,70
NY324623,70
NY324624,70
NY324625,70
NY324626,70
NY324627,70
NY324628,70
NY324629,70
NY325620,0+70
NY325621,70
NY325622,70
NY325623,70
NY325624,70
NY325625,70
NY325626,70
NY325627,70
NY325628,70
NY325629,70
NY326620,0+70
NY326621,70
NY326622,70
NY326623,70
NY326624,70
NY326625,70
NY326626,70
NY326627,70
NY326628,70
NY326629,70
NY327620,0+70
NY327621,70
NY327622,70
NY327623,70
NY327624,70
NY327625,70
NY327626,70
NY327627,70
NY327628,70
NY327629,70
NY328620,0+70
NY328621,70
NY328622,70
NY328623,70
NY328624,70
NY328625,70
NY328626,70
NY328627,70
NY328628,70
NY328629,70
NY329620,0+70
NY329621,70
NY329622,70
NY329623,70
NY329624,70
NY329625,70
NY329626,70
NY329627,70
NY329628,70
NY329629,70
NY3263,70
NY3362,70
NY3363,70
NY36H,70
NY36I,0+70+72
NY3266,0+70+72
NY320660,70
NY320661,0+70
NY320662,0+70+72
NY320663,70+72
NY321660,70
NY321661,70
NY321662,70
NY321663,70+72
NY321664,70+72
NY322660,70
NY322661,70
NY322662,70
NY322663,70
NY322664,70+72
NY323660,70
NY323661,70
NY323662,70
NY323663,70+72
NY323664,70+72
NY323667,70+72
NY323668,70+72
NY324660,70
NY324661,70
NY324662,70
NY324663,70+72
NY324664,70+72
NY324665,70+72
NY324666,70+72
NY324667,70+72
NY324668,70+72
NY325660,70
NY325661,70
NY325662,70
NY325663,70
NY325664,70
NY325665,70
NY325666,70
NY325667,70
NY325668,70+72
NY325669,70+72
NY326660,70
NY326661,70
NY326662,70
NY326663,70
NY326664,70
NY326665,70
NY326666,70
NY326667,70
NY326668,70
NY326669,70+72
NY327660,70
NY327661,70
NY327662,70
NY327663,70
NY327664,70
NY327665,70
NY327666,70
NY327667,70
NY327668,70
NY327669,70+72
NY328660,70
NY328661,70
NY328662,70
NY328663,70
NY328664,70
NY328665,70
NY328666,70
NY328667,70
NY328668,70
NY328669,70
NY329660,70
NY329661,70
NY329662,70
NY329663,70
NY329664,70
NY329665,70
NY329666,70
NY329667,70
NY329668,70
NY329669,70
NY3267,70+72
NY327670,70+72
NY327671,70+72
NY327672,70+72
NY328670,70
NY328671,70
NY328672,70+72
NY328673,70+72
NY329670,70
NY329671,70
NY329672,70
NY329673,70+72
NY329674,70+72
NY3366,70
NY3367,70+72
NY330670,70
NY330671,70
NY330672,70
NY330673,70
NY330674,70+72
NY331670,70
NY331671,70
NY331672,70
NY331673,70
NY331674,70+72
NY331675,70+72
NY331677,70+72
NY331678,70+72
NY331679,70+72
NY332670,70
NY332671,70
NY332672,70
NY332673,70
NY332674,70
NY332675,70+72
NY332676,70+72
NY332677,70+72
NY332678,70
NY332679,70
NY333670,70
NY333671,70
NY333672,70
NY333673,70
NY333674,70
NY333675,70
NY333676,70+72
NY333677,70
NY333678,70
NY333679,70
NY334670,70
NY334671,70
NY334672,70
NY334673,70
NY334674,70
NY334675,70
NY334676,70
NY334677,70
NY334678,70
NY334679,70
NY335670,70
NY335671,70
NY335672,70
NY335673,70
NY335674,70
NY335675,70
NY335676,70
NY335677,70
NY335678,70
NY335679,70
NY336670,70
NY336671,70
NY336672,70
NY336673,70
NY336674,70
NY336675,70
NY336676,70
NY336677,70
NY336678,70
NY336679,70
NY337670,70
NY337671,70
NY337672,70
NY337673,70
NY337674,70
NY337675,70
NY337676,70
NY337677,70
NY337678,70
NY337679,70
NY338670,70
NY338671,70
NY338672,70
NY338673,70
NY338674,70
NY338675,70
NY338676,70
NY338677,70
NY338678,70
NY338679,70
NY339670,70
NY339671,70
NY339672,70
NY339673,70
