TA,0+54+61+62
TA147761,0+61
TA147762,0
TA147763,0
TA147764,0
TA147765,0
TA147766,0
TA147767,0
TA147768,0
TA147769,0
TA148760,0+61
TA148761,0
TA148762,0
TA148763,0
TA148764,0
TA148765,0
TA148766,0
TA148767,0
TA148768,0
TA148769,0
TA149760,0
TA149761,0
TA149762,0
TA149763,0
TA149764,0
TA149765,0
TA149766,0
TA149767,0
TA149768,0
TA149769,0
TA1477,0
TA1576,0
TA1577,0
TA17P,0
TA17Q,61
TA17R,61
TA17S,0+61
TA1674,61
TA1675,0+61
TA160750,61
TA160751,61
TA160752,0+61
TA160753,0
TA160754,0
TA160755,0
TA160756,0
TA160757,0
TA160758,0
TA160759,0
TA161750,61
TA161751,61
TA161752,0+61
TA161753,0
TA161754,0
TA161755,0
TA161756,0
TA161757,0
TA161758,0
TA161759,0
TA162750,61
TA162751,0+61
TA162752,0+61
TA162753,0
TA162754,0
TA162755,0
TA162756,0
TA162757,0
TA162758,0
TA162759,0
TA163750,61
TA163751,0+61
TA163752,0
TA163753,0
TA163754,0
TA163755,0
TA163756,0
TA163757,0
TA163758,0
TA163759,0
TA164750,61
TA164751,0+61
TA164752,0
TA164753,0
TA164754,0
TA164755,0
TA164756,0
TA164757,0
TA164758,0
TA164759,0
TA165750,0+61
TA165751,0+61
TA165752,0
TA165753,0
TA165754,0
TA165755,0
TA165756,0
TA165757,0
TA165758,0
TA165759,0
TA166750,0+61
TA166751,0
TA166752,0
TA166753,0
TA166754,0
TA166755,0
TA166756,0
TA166757,0
TA166758,0
TA166759,0
TA167750,0+61
TA167751,0
TA167752,0
TA167753,0
TA167754,0
TA167755,0
TA167756,0
TA167757,0
TA167758,0
TA167759,0
TA168750,0+61
TA168751,0
TA168752,0
TA168753,0
TA168754,0
TA168755,0
TA168756,0
TA168757,0
TA168758,0
TA168759,0
TA169750,0+61
TA169751,0
TA169752,0
TA169753,0
TA169754,0
TA169755,0
TA169756,0
TA169757,0
TA169758,0
TA169759,0
TA1774,0+61
TA170740,61
TA170741,61
TA170742,61
TA170743,61
TA170744,61
TA170745,61
TA170746,61
TA170747,61
TA170748,61
TA170749,61
TA171740,61
TA171741,61
TA171742,61
TA171743,61
TA171744,61
TA171745,61
TA171746,61
TA171747,61
TA171748,61
TA171749,61
TA172740,61
TA172741,61
TA172742,61
TA172743,61
TA172744,61
TA172745,61
TA172746,61
TA172747,61
TA172748,61
TA172749,0+61
TA173740,61
TA173741,61
TA173742,61
TA173743,61
TA173744,61
TA173745,61
TA173746,61
TA173747,61
TA173748,61
TA173749,0+61
TA174740,61
TA174741,61
TA174742,61
TA174743,61
TA174744,61
TA174745,61
TA174746,61
TA174747,61
TA174748,61
TA174749,0+61
TA175740,61
TA175741,61
TA175742,61
TA175743,61
TA175744,61
TA175745,61
TA175746,61
TA175747,61
TA175748,61
TA175749,0+61
TA176740,61
TA176741,61
TA176742,61
TA176743,61
TA176744,61
TA176745,61
TA176746,61
TA176747,61
TA176748,0+61
TA176749,0+61
TA177740,61
TA177741,61
TA177742,61
TA177743,61
TA177744,61
TA177745,61
TA177746,61
TA177747,61
TA177748,0+61
TA177749,0
TA178740,61
TA178741,61
TA178742,61
TA178743,61
TA178744,61
TA178745,61
TA178746,61
TA178747,61
TA178748,0+61
TA178749,0
TA179740,61
TA179741,61
TA179742,61
TA179743,61
TA179744,61
TA179745,61
TA179746,61
TA179747,61
TA179748,0+61
TA179749,0
TA1775,0+61
TA170750,0+61
TA170751,0
TA170752,0
TA170753,0
TA170754,0
TA170755,0
TA170756,0
TA170757,0
TA170758,0
TA170759,0
TA171750,0+61
TA171751,0
TA171752,0
TA171753,0
TA171754,0
TA171755,0
TA171756,0
TA171757,0
TA171758,0
TA171759,0
TA172750,0+61
TA172751,0
TA172752,0
TA172753,0
TA172754,0
TA172755,0
TA172756,0
TA172757,0
TA172758,0
TA172759,0
TA173750,0
TA173751,0
TA173752,0
TA173753,0
TA173754,0
TA173755,0
TA173756,0
TA173757,0
TA173758,0
TA173759,0
TA174750,0
TA174751,0
TA174752,0
TA174753,0
TA174754,0
TA174755,0
TA174756,0
TA174757,0
TA174758,0
TA174759,0
TA175750,0
TA175751,0
TA175752,0
TA175753,0
TA175754,0
TA175755,0
TA175756,0
TA175757,0
TA175758,0
TA175759,0
TA176750,0
TA176751,0
TA176752,0
TA176753,0
TA176754,0
TA176755,0
TA176756,0
TA176757,0
TA176758,0
TA176759,0
TA177750,0
TA177751,0
TA177752,0
TA177753,0
TA177754,0
TA177755,0
TA177756,0
TA177757,0
TA177758,0
TA177759,0
TA178750,0
TA178751,0
TA178752,0
TA178753,0
TA178754,0
TA178755,0
TA178756,0
TA178757,0
TA178758,0
TA178759,0
TA179750,0
TA179751,0
TA179752,0
TA179753,0
TA179754,0
TA179755,0
TA179756,0
TA179757,0
TA179758,0
TA179759,0
TA17T,0
TA17U,0
TA17V,61
TA17W,61
TA17X,0+61
TA1874,0+61
TA180740,61
TA180741,61
TA180742,61
TA180743,61
TA180744,61
TA180745,61
TA180746,61
TA180747,61
TA180748,0+61
TA180749,0
TA181740,61
TA181741,61
TA181742,61
TA181743,61
TA181744,61
TA181745,61
TA181746,61
TA181747,0+61
TA181748,0+61
TA181749,0
TA182740,61
TA182741,61
TA182742,61
TA182743,61
TA182744,61
TA182745,61
TA182746,61
TA182747,0+61
TA182748,0
TA182749,0
TA183740,61
TA183741,61
TA183742,61
TA183743,61
TA183744,61
TA183745,61
TA183746,61
TA183747,0+61
TA183748,0
TA183749,0
TA184740,61
TA184741,61
TA184742,61
TA184743,61
TA184744,61
TA184745,61
TA184746,61
TA184747,0+61
TA184748,0
TA184749,0
TA185740,61
TA185741,61
TA185742,61
TA185743,61
TA185744,61
TA185745,61
TA185746,0+61
TA185747,0+61
TA185748,0
TA185749,0
TA186740,61
TA186741,61
TA186742,61
TA186743,61
TA186744,61
TA186745,61
TA186746,0+61
TA186747,0
TA186748,0
TA186749,0
TA187740,61
TA187741,61
TA187742,61
TA187743,61
TA187744,61
TA187745,0+61
TA187746,0+61
TA187747,0
TA187748,0
TA187749,0
TA188740,61
TA188741,61
TA188742,61
TA188743,61
TA188744,61
TA188745,0+61
TA188746,0
TA188747,0
TA188748,0
TA188749,0
TA189740,61
TA189741,61
TA189742,61
TA189743,61
TA189744,61
TA189745,0+61
TA189746,0
TA189747,0
TA189748,0
TA189749,0
TA1875,0
TA1974,0+61
TA190740,61
TA190741,61
TA190742,61
TA190743,61
TA190744,0+61
TA190745,0+61
TA190746,0
TA190747,0
TA190748,0
TA190749,0
TA191740,61
TA191741,61
TA191742,61
TA191743,61
TA191744,0+61
TA191745,0
TA191746,0
TA191747,0
TA191748,0
TA191749,0
TA192740,61
TA192741,61
TA192742,61
TA192743,61
TA192744,0+61
TA192745,0
TA192746,0
TA192747,0
TA192748,0
TA192749,0
TA193740,61
TA193741,61
TA193742,61
TA193743,61
TA193744,0+61
TA193745,0
TA193746,0
TA193747,0
TA193748,0
TA193749,0
TA194740,61
TA194741,61
TA194742,61
TA194743,0+61
TA194744,0+61
TA194745,0
TA194746,0
TA194747,0
TA194748,0
TA194749,0
TA195740,61
TA195741,61
TA195742,61
TA195743,0+61
TA195744,0
TA195745,0
TA195746,0
TA195747,0
TA195748,0
TA195749,0
TA196740,61
TA196741,61
TA196742,0+61
TA196743,0+61
TA196744,0
TA196745,0
TA196746,0
TA196747,0
TA196748,0
TA196749,0
TA197740,61
TA197741,61
TA197742,0+61
TA197743,0
TA197744,0
TA197745,0
TA197746,0
TA197747,0
TA197748,0
TA197749,0
TA198740,61
TA198741,0+61
TA198742,0+61
TA198743,0
TA198744,0
TA198745,0
TA198746,0
TA198747,0
TA198748,0
TA198749,0
TA199740,61
TA199741,0+61
TA199742,0
TA199743,0
TA199744,0
TA199745,0
TA199746,0
TA199747,0
TA199748,0
TA199749,0
TA1975,0
TA17Y,0
TA17Z,0
TA18,0+61+62
TA18SW,0+61+62
TA18NW,0
TA18SE,0
TA18NE,0
TA18A,61+62
TA1080,61+62
TA100800,61
TA100801,61
TA100802,61
TA100803,61
TA100804,61
TA100805,61
TA100806,61
TA100807,61
TA100808,61
TA100809,61
TA101800,61
TA101801,61
TA101802,61
TA101803,61
TA101804,61
TA101805,61
TA101806,61
TA101807,61
TA101808,61
TA101809,61
TA102800,61
TA102801,61
TA102802,61
TA102803,61
TA102804,61
TA102805,61
TA102806,61
TA102807,61
TA102808,61
TA102809,61
TA103800,61
TA103801,61
TA103802,61
TA103803,61
TA103804,61
TA103805,61
TA103806,61
TA103807,61
TA103808,61
TA103809,61
TA104800,61
TA104801,61
TA104802,61
TA104803,61
TA104804,61
TA104805,61
TA104806,61
TA104807,61
TA104808,61
TA104809,61+62
TA105800,61
TA105801,61
TA105802,61
TA105803,61
TA105804,61
TA105805,61
TA105806,61
TA105807,61
TA105808,61
TA105809,61+62
TA106800,61
TA106801,61
TA106802,61
TA106803,61
TA106804,61
TA106805,61
TA106806,61
TA106807,61
TA106808,61
TA106809,61+62
TA107800,61
TA107801,61
TA107802,61
TA107803,61
TA107804,61
TA107805,61
TA107806,61
TA107807,61
TA107808,61
TA107809,61
TA108800,61
TA108801,61
TA108802,61
TA108803,61
TA108804,61
TA108805,61
TA108806,61
TA108807,61
TA108808,61
TA108809,61
TA109800,61
TA109801,61
TA109802,61
TA109803,61
TA109804,61
TA109805,61
TA109806,61
TA109807,61
TA109808,61
TA109809,61
TA1081,61+62
TA100810,61
TA100811,61
TA100812,61
TA100813,61
TA100814,61
TA100815,61+62
TA100816,62
TA100817,62
TA100818,62
TA100819,62
TA101810,61
TA101811,61+62
TA101812,61+62
TA101813,61+62
TA101814,61+62
TA101815,61+62
TA101816,62
TA101817,62
TA101818,62
TA101819,62
TA102810,61
TA102811,61+62
TA102812,62
TA102813,62
TA102814,62
TA102815,62
TA102816,62
TA102817,62
TA102818,62
TA102819,62
TA103810,61+62
TA103811,61+62
TA103812,62
TA103813,62
TA103814,62
TA103815,62
TA103816,62
TA103817,62
TA103818,62
TA103819,62
TA104810,61+62
TA104811,62
TA104812,62
TA104813,62
TA104814,62
TA104815,62
TA104816,62
TA104817,62
TA104818,62
TA104819,62
TA105810,62
TA105811,62
TA105812,62
TA105813,62
TA105814,62
TA105815,62
TA105816,62
TA105817,62
TA105818,62
TA105819,62
TA106810,61+62
TA106811,61+62
TA106812,61+62
TA106813,61+62
TA106814,61+62
TA106815,61+62
TA106816,61+62
TA106817,61+62
TA106818,61+62
TA106819,62
TA107810,61
TA107811,61
TA107812,61
TA107813,61
TA107814,61
TA107815,61
TA107816,61
TA107817,61
TA107818,61+62
TA107819,61+62
TA108810,61
TA108811,61
TA108812,61
TA108813,61
TA108814,61
TA108815,61
TA108816,61
TA108817,61
TA108818,61
TA108819,61
TA109810,61
TA109811,61
TA109812,61
TA109813,61
TA109814,61
TA109815,61
TA109816,61
TA109817,61
TA109818,61
TA109819,61
TA1180,61
TA1181,61
TA18B,0+61+62
TA1082,0+61+62
TA100820,62
TA100821,62
TA100822,62
TA100823,62
TA100824,62
TA100825,62
TA100826,62
TA100827,62
TA100828,62
TA100829,62
TA101820,62
TA101821,62
TA101822,62
TA101823,62
TA101824,62
TA101825,62
TA101826,62
TA101827,0+62
TA101828,0+62
TA101829,0+62
TA102820,62
TA102821,62
TA102822,62
TA102823,62
TA102824,62
TA102825,62
TA102826,62
TA102827,0+62
TA102828,0+62
TA102829,0+62
TA103820,62
TA103821,62
TA103822,62
TA103823,62
TA103824,62
TA103825,62
TA103826,62
TA103827,0+62
TA103828,0
TA103829,0
TA104820,62
TA104821,62
TA104822,62
TA104823,62
TA104824,62
TA104825,62
TA104826,62
TA104827,0+62
TA104828,0
TA104829,0
TA105820,62
TA105821,62
TA105822,62
TA105823,62
TA105824,62
TA105825,62
TA105826,0+62
TA105827,0+62
TA105828,0
TA105829,0
TA106820,62
TA106821,62
TA106822,62
TA106823,62
TA106824,62
TA106825,62
TA106826,0+62
TA106827,0
TA106828,0
TA106829,0
TA107820,61+62
TA107821,61+62
TA107822,61+62
TA107823,61+62
TA107824,61+62
TA107825,61+62
TA107826,0+61+62
TA107827,0
TA107828,0
TA107829,0
TA108820,61
TA108821,61
TA108822,61
TA108823,61
TA108824,61
TA108825,61
TA108826,0+61
TA108827,0
TA108828,0
TA108829,0
TA109820,61
TA109821,61
TA109822,61
TA109823,61
TA109824,61
TA109825,0+61
TA109826,0+61
TA109827,0
TA109828,0
TA109829,0
TA1083,0+62
TA100830,62
TA100831,0+62
TA100832,0+62
TA100833,0
TA100834,0
TA100835,0
TA100836,0
TA100837,0
TA100838,0
TA100839,0
TA101830,0+62
TA101831,0+62
TA101832,0
TA101833,0
TA101834,0
TA101835,0
TA101836,0
TA101837,0
TA101838,0
TA101839,0
TA102830,0
TA102831,0
TA102832,0
TA102833,0
TA102834,0
TA102835,0
TA102836,0
TA102837,0
TA102838,0
TA102839,0
TA103830,0
TA103831,0
TA103832,0
TA103833,0
TA103834,0
TA103835,0
TA103836,0
TA103837,0
TA103838,0
TA103839,0
TA104830,0
TA104831,0
TA104832,0
TA104833,0
TA104834,0
TA104835,0
TA104836,0
TA104837,0
TA104838,0
TA104839,0
TA105830,0
TA105831,0
TA105832,0
TA105833,0
TA105834,0
TA105835,0
TA105836,0
TA105837,0
TA105838,0
TA105839,0
TA106830,0
TA106831,0
TA106832,0
TA106833,0
TA106834,0
TA106835,0
TA106836,0
TA106837,0
TA106838,0
TA106839,0
TA107830,0
TA107831,0
TA107832,0
TA107833,0
TA107834,0
TA107835,0
TA107836,0
TA107837,0
TA107838,0
TA107839,0
TA108830,0
TA108831,0
TA108832,0
TA108833,0
TA108834,0
TA108835,0
TA108836,0
TA108837,0
TA108838,0
TA108839,0
TA109830,0
TA109831,0
TA109832,0
TA109833,0
TA109834,0
TA109835,0
TA109836,0
TA109837,0
TA109838,0
TA109839,0
TA1182,0+61
TA110820,61
TA110821,61
TA110822,61
TA110823,61
TA110824,0+61
TA110825,0+61
TA110826,0
TA110827,0
TA110828,0
TA110829,0
TA111820,61
TA111821,61
TA111822,61
TA111823,61
TA111824,0+61
TA111825,0
TA111826,0
TA111827,0
TA111828,0
TA111829,0
TA112820,61
TA112821,61
TA112822,61
TA112823,61
TA112824,0+61
TA112825,0
TA112826,0
TA112827,0
TA112828,0
TA112829,0
TA113820,61
TA113821,61
TA113822,61
TA113823,61
TA113824,0+61
TA113825,0
TA113826,0
TA113827,0
TA113828,0
TA113829,0
TA114820,61
TA114821,61
TA114822,61
TA114823,0+61
TA114824,0+61
TA114825,0
TA114826,0
TA114827,0
TA114828,0
TA114829,0
TA115820,61
TA115821,61
TA115822,61
TA115823,0+61
TA115824,0
TA115825,0
TA115826,0
TA115827,0
TA115828,0
TA115829,0
TA116820,61
TA116821,61
TA116822,0+61
TA116823,0+61
TA116824,0
TA116825,0
TA116826,0
TA116827,0
TA116828,0
TA116829,0
TA117820,61
TA117821,61
TA117822,0+61
TA117823,0
TA117824,0
TA117825,0
TA117826,0
TA117827,0
TA117828,0
TA117829,0
TA118820,61
TA118821,0+61
TA118822,0+61
TA118823,0
TA118824,0
TA118825,0
TA118826,0
TA118827,0
TA118828,0
TA118829,0
TA119820,61
TA119821,0+61
TA119822,0
TA119823,0
TA119824,0
TA119825,0
TA119826,0
TA119827,0
TA119828,0
TA119829,0
TA1183,0
TA18C,0
TA18D,0
TA18E,0
TA18F,0+61
TA1280,0+61
TA120800,61
TA120801,61
TA120802,61
TA120803,61
TA120804,61
TA120805,61
TA120806,61
TA120807,61
TA120808,61
TA120809,61
TA121800,0+61
TA121801,0+61
TA121802,0+61
TA121803,0+61
TA121804,0+61
TA121805,0+61
TA121806,61
TA121807,61
TA121808,61
TA121809,61
TA122800,0
TA122801,0
TA122802,0
TA122803,0
TA122804,0
TA122805,0+61
TA122806,0+61
TA122807,0+61
TA122808,0+61
TA122809,0+61
TA123800,0
TA123801,0
TA123802,0
TA123803,0
TA123804,0
TA123805,0
TA123806,0
TA123807,0
TA123808,0
TA123809,0+61
TA124800,0
TA124801,0
TA124802,0
TA124803,0
TA124804,0
TA124805,0
TA124806,0
TA124807,0
TA124808,0
TA124809,0
TA125800,0
TA125801,0
TA125802,0
TA125803,0
TA125804,0
TA125805,0
TA125806,0
TA125807,0
TA125808,0
TA125809,0
TA126800,0
TA126801,0
TA126802,0
TA126803,0
TA126804,0
TA126805,0
TA126806,0
TA126807,0
TA126808,0
TA126809,0
TA127800,0
TA127801,0
TA127802,0
TA127803,0
TA127804,0
TA127805,0
TA127806,0
TA127807,0
TA127808,0
TA127809,0
TA128800,0
TA128801,0
TA128802,0
TA128803,0
TA128804,0
TA128805,0
TA128806,0
TA128807,0
TA128808,0
TA128809,0
TA129800,0
TA129801,0
TA129802,0
TA129803,0
TA129804,0
TA129805,0
TA129806,0
TA129807,0
TA129808,0
TA129809,0
TA1281,0+61
TA120810,61
TA120811,61
TA120812,61
TA120813,61
TA120814,61
TA120815,61
TA120816,61
TA120817,61
TA120818,61
TA120819,61
TA121810,61
TA121811,61
TA121812,61
TA121813,61
TA121814,61
TA121815,61
TA121816,61
TA121817,61
TA121818,61
TA121819,0+61
TA122810,61
TA122811,61
TA122812,61
TA122813,61
TA122814,61
TA122815,61
TA122816,61
TA122817,61
TA122818,0+61
TA122819,0+61
TA123810,0+61
TA123811,0+61
TA123812,61
TA123813,61
TA123814,61
TA123815,61
TA123816,61
TA123817,61
TA123818,0+61
TA123819,0
TA124810,0
TA124811,0+61
TA124812,0+61
TA124813,0+61
TA124814,61
TA124815,61
TA124816,61
TA124817,61
TA124818,0+61
TA124819,0
TA125810,0
TA125811,0
TA125812,0
TA125813,0+61
TA125814,0+61
TA125815,61
TA125816,61
TA125817,0+61
TA125818,0
TA125819,0
TA126810,0
TA126811,0
TA126812,0
TA126813,0
TA126814,0+61
TA126815,61
TA126816,61
TA126817,0+61
TA126818,0
TA126819,0
TA127810,0
TA127811,0
TA127812,0
TA127813,0
TA127814,0+61
TA127815,61
TA127816,61
TA127817,0+61
TA127818,0
TA127819,0
TA128810,0
TA128811,0
TA128812,0
TA128813,0
TA128814,0+61
TA128815,61
TA128816,0+61
TA128817,0+61
TA128818,0
TA128819,0
TA129810,0
TA129811,0
TA129812,0
TA129813,0
TA129814,0+61
TA129815,61
TA129816,0+61
TA129817,0
TA129818,0
TA129819,0
TA1380,0
TA1381,0+61
TA130810,0
TA130811,0
TA130812,0
TA130813,0
TA130814,0+61
TA130815,0+61
TA130816,0+61
TA130817,0
TA130818,0
TA130819,0
TA131810,0
TA131811,0
TA131812,0
TA131813,0+61
TA131814,0+61
TA131815,0+61
TA131816,0+61
TA131817,0
TA131818,0
TA131819,0
TA132810,0
TA132811,0
TA132812,0
TA132813,0+61
TA132814,61
TA132815,0+61
TA132816,0
TA132817,0
TA132818,0
TA132819,0
TA133810,0
TA133811,0
TA133812,0
TA133813,0+61
TA133814,0+61
TA133815,0+61
TA133816,0
TA133817,0
TA133818,0
TA133819,0
TA134810,0
TA134811,0
TA134812,0
TA134813,0+61
TA134814,0+61
TA134815,0
TA134816,0
TA134817,0
TA134818,0
TA134819,0
TA135810,0
TA135811,0
TA135812,0
TA135813,0+61
TA135814,0+61
TA135815,0
TA135816,0
TA135817,0
TA135818,0
TA135819,0
TA136810,0
TA136811,0
TA136812,0
TA136813,0+61
TA136814,0+61
TA136815,0
TA136816,0
TA136817,0
TA136818,0
TA136819,0
TA137810,0
TA137811,0
TA137812,0
TA137813,0+61
TA137814,0
TA137815,0
TA137816,0
TA137817,0
TA137818,0
TA137819,0
TA138810,0
TA138811,0
TA138812,0
TA138813,0+61
TA138814,0
TA138815,0
TA138816,0
TA138817,0
TA138818,0
TA138819,0
TA139810,0
TA139811,0
TA139812,0
TA139813,0
TA139814,0
TA139815,0
TA139816,0
TA139817,0
TA139818,0
TA139819,0
TA18G,0+61
TA1282,0+61
TA120820,0+61
TA120821,0+61
TA120822,0
TA120823,0
TA120824,0
TA120825,0
TA120826,0
TA120827,0
TA120828,0
TA120829,0
TA121820,0+61
TA121821,0
TA121822,0
TA121823,0
TA121824,0
TA121825,0
TA121826,0
TA121827,0
TA121828,0
TA121829,0
TA122820,0
TA122821,0
TA122822,0
TA122823,0
TA122824,0
TA122825,0
TA122826,0
TA122827,0
TA122828,0
TA122829,0
TA123820,0
TA123821,0
TA123822,0
TA123823,0
TA123824,0
TA123825,0
TA123826,0
TA123827,0
TA123828,0
TA123829,0
TA124820,0
TA124821,0
TA124822,0
TA124823,0
TA124824,0
TA124825,0
TA124826,0
TA124827,0
TA124828,0
TA124829,0
TA125820,0
TA125821,0
TA125822,0
TA125823,0
TA125824,0
TA125825,0
TA125826,0
TA125827,0
TA125828,0
TA125829,0
TA126820,0
TA126821,0
TA126822,0
TA126823,0
TA126824,0
TA126825,0
TA126826,0
TA126827,0
TA126828,0
TA126829,0
TA127820,0
TA127821,0
TA127822,0
TA127823,0
TA127824,0
TA127825,0
TA127826,0
TA127827,0
TA127828,0
TA127829,0
TA128820,0
TA128821,0
TA128822,0
TA128823,0
TA128824,0
TA128825,0
TA128826,0
TA128827,0
TA128828,0
TA128829,0
TA129820,0
TA129821,0
TA129822,0
TA129823,0
TA129824,0
TA129825,0
TA129826,0
TA129827,0
TA129828,0
TA129829,0
TA1283,0
TA1382,0
TA1383,0
TA18H,0
TA18I,0
TA18J,0
TA18K,0
TA18L,0
TA18M,0
TA18N,0
TA18P,0
TA18Q,0
TA18R,0
TA18S,0
TA18T,0
TA18U,0
TA18V,0
TA18W,0
TA18X,0
TA18Y,0
TA18Z,0
TA19,0
TA20,54
TA21,0+54+61
TA21SW,0+54
TA21NW,0+54+61
TA21SE,0+54
TA21NE,0+61
TA21A,54
TA21B,54
TA21C,0+54
TA2014,54
TA2015,0+54
TA200150,54
TA200151,54
TA200152,54
TA200153,54
TA200154,54
TA200155,54
TA200156,54
TA200157,54
TA200158,54
TA200159,54
TA201150,54
TA201151,54
TA201152,54
TA201153,54
TA201154,54
TA201155,54
TA201156,54
TA201157,54
TA201158,54
TA201159,54
TA202150,54
TA202151,54
TA202152,54
TA202153,54
TA202154,54
TA202155,54
TA202156,54
TA202157,54
TA202158,54
TA202159,54
TA203150,54
TA203151,54
TA203152,54
TA203153,54
TA203154,54
TA203155,54
TA203156,54
TA203157,54
TA203158,54
TA203159,54
TA204150,54
TA204151,54
TA204152,54
TA204153,54
TA204154,54
TA204155,54
TA204156,54
TA204157,54
TA204158,54
TA204159,54
TA205150,54
TA205151,54
TA205152,54
TA205153,54
TA205154,54
TA205155,54
TA205156,54
TA205157,54
TA205158,54
TA205159,54
TA206150,54
TA206151,54
TA206152,54
TA206153,54
TA206154,54
TA206155,54
TA206156,54
TA206157,54
TA206158,54
TA206159,54
TA207150,54
TA207151,54
TA207152,54
TA207153,54
TA207154,54
TA207155,54
TA207156,54
TA207157,54
TA207158,54
TA207159,0+54
TA208150,54
TA208151,54
TA208152,54
TA208153,54
TA208154,54
TA208155,54
TA208156,54
TA208157,54
TA208158,0+54
TA208159,0+54
TA209150,54
TA209151,54
TA209152,54
TA209153,54
TA209154,54
TA209155,54
TA209156,54
TA209157,54
TA209158,0+54
TA209159,0
TA2114,54
TA2115,0+54
TA210150,54
TA210151,54
TA210152,54
TA210153,54
TA210154,54
TA210155,54
TA210156,54
TA210157,0+54
TA210158,0+54
TA210159,0
TA211150,54
TA211151,54
TA211152,54
TA211153,54
TA211154,54
TA211155,54
TA211156,0+54
TA211157,0+54
TA211158,0
TA211159,0
TA212150,54
TA212151,54
TA212152,54
TA212153,54
TA212154,54
TA212155,54
TA212156,0+54
TA212157,0
TA212158,0
TA212159,0
TA213150,54
TA213151,54
TA213152,54
TA213153,54
TA213154,54
TA213155,0+54
TA213156,0+54
TA213157,0
TA213158,0
TA213159,0
TA214150,54
TA214151,54
TA214152,54
TA214153,54
TA214154,0+54
TA214155,0+54
TA214156,0
TA214157,0
TA214158,0
TA214159,0
TA215150,54
TA215151,54
TA215152,54
TA215153,54
TA215154,0+54
TA215155,0
TA215156,0
TA215157,0
TA215158,0
TA215159,0
TA216150,54
TA216151,54
TA216152,54
TA216153,0+54
TA216154,0+54
TA216155,0
TA216156,0
TA216157,0
TA216158,0
TA216159,0
TA217150,54
TA217151,54
TA217152,0+54
TA217153,0+54
TA217154,0
TA217155,0
TA217156,0
TA217157,0
TA217158,0
TA217159,0
TA218150,54
TA218151,0+54
TA218152,0+54
TA218153,0
TA218154,0
TA218155,0
TA218156,0
TA218157,0
TA218158,0
TA218159,0
TA219150,0+54
TA219151,0+54
TA219152,0
TA219153,0
TA219154,0
TA219155,0
TA219156,0
TA219157,0
TA219158,0
TA219159,0
TA21D,0+54
TA2016,0+54
TA200160,54
TA200161,54
TA200162,54
TA200163,54
TA200164,0+54
TA200165,0
TA200166,0
TA200167,0
TA200168,0
TA200169,0
TA201160,54
TA201161,54
TA201162,54
TA201163,54
TA201164,0+54
TA201165,0
TA201166,0
TA201167,0
TA201168,0
TA201169,0
TA202160,54
TA202161,54
TA202162,54
TA202163,54
TA202164,0+54
TA202165,0
TA202166,0
TA202167,0
TA202168,0
TA202169,0
TA203160,54
TA203161,54
TA203162,54
TA203163,0+54
TA203164,0+54
TA203165,0
TA203166,0
TA203167,0
TA203168,0
TA203169,0
TA204160,54
TA204161,54
TA204162,0+54
TA204163,0+54
TA204164,0
TA204165,0
TA204166,0
TA204167,0
TA204168,0
TA204169,0
TA205160,54
TA205161,0+54
TA205162,0+54
TA205163,0
TA205164,0
TA205165,0
TA205166,0
TA205167,0
TA205168,0
TA205169,0
TA206160,0+54
TA206161,0+54
TA206162,0
TA206163,0
TA206164,0
TA206165,0
TA206166,0
TA206167,0
TA206168,0
TA206169,0
TA207160,0+54
TA207161,0
TA207162,0
TA207163,0
TA207164,0
TA207165,0
TA207166,0
TA207167,0
TA207168,0
TA207169,0
TA208160,0
TA208161,0
TA208162,0
TA208163,0
TA208164,0
TA208165,0
TA208166,0
TA208167,0
TA208168,0
TA208169,0
TA209160,0
TA209161,0
TA209162,0
TA209163,0
TA209164,0
TA209165,0
TA209166,0
TA209167,0
TA209168,0
TA209169,0
TA2017,0
TA2116,0
TA2117,0
TA21E,0+61
TA2018,0
TA2019,0+61
TA200190,0
TA200191,0
TA200192,0
TA200193,0
TA200194,0
TA200195,0
TA200196,0
TA200197,0
TA200198,0
TA200199,0
TA201190,0
TA201191,0
TA201192,0
TA201193,0
TA201194,0
TA201195,0
TA201196,0
TA201197,0
TA201198,0
TA201199,0
TA202190,0
TA202191,0
TA202192,0
TA202193,0
TA202194,0
TA202195,0
TA202196,0
TA202197,0
TA202198,0
TA202199,0
TA203190,0
TA203191,0
TA203192,0
TA203193,0
TA203194,0
TA203195,0
TA203196,0
TA203197,0
TA203198,0
TA203199,0
TA204190,0
TA204191,0
TA204192,0
TA204193,0
TA204194,0
TA204195,0
TA204196,0
TA204197,0
TA204198,0
TA204199,0
TA205190,0
TA205191,0
TA205192,0
TA205193,0
TA205194,0
TA205195,0
TA205196,0
TA205197,0
TA205198,0
TA205199,0
TA206190,0
TA206191,0
TA206192,0
TA206193,0
TA206194,0
TA206195,0
TA206196,0
TA206197,0
TA206198,0
TA206199,0
TA207190,0
TA207191,0
TA207192,0
TA207193,0
TA207194,0
TA207195,0
TA207196,0
TA207197,0
TA207198,0
TA207199,0+61
TA208190,0
TA208191,0
TA208192,0
TA208193,0
TA208194,0
TA208195,0
TA208196,0
TA208197,0
TA208198,0+61
TA208199,0+61
TA209190,0
TA209191,0
TA209192,0
TA209193,0
TA209194,0
TA209195,0
TA209196,0
TA209197,0+61
TA209198,0+61
TA209199,61
TA2118,0+61
TA210180,0
TA210181,0
TA210182,0
TA210183,0
